연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2023,11,강북구,15.285714285714286,23.990180630966325,26.547122676870355,95.68,53.2258064516129,42.94576480903278,6.856809962433181
2023,11,강서구,13.714285714285712,30.388419567763226,28.142030175819965,38.16,12.903225806451612,24.661592252864107,0.5263446406392192
2023,11,관악구,15.6,31.60529915894816,29.98279870087673,77.06,14.516129032258066,33.752845378416595,3.6739775163497628
2023,11,광진구,14.971428571428568,27.27150981227155,29.92676082732319,86.62,19.35483870967742,35.62890758414015,4.323519993504653
2023,11,구로구,14.485714285714286,22.955552006813583,30.35302020768335,76.05,12.903225806451612,31.34950246133257,2.841876476707878
2023,11,금천구,14.885714285714286,31.098592036623018,31.375086105682392,81.19,12.903225806451612,34.290523646894265,3.8601359887894553
2023,11,노원구,14.371428571428572,29.75722878739487,27.544979444190464,62.99,12.903225806451612,29.513372521893107,2.206159608896562
2023,11,도봉구,15.257142857142858,27.219916427126584,26.495571862931765,86.47,24.193548387096776,35.92723590685959,4.426809168646857
2023,11,동대문구,14.74285714285714,32.66386759643707,29.71461375642956,83.99,12.903225806451612,34.80291286043507,4.037538719901125
2023,11,동작구,14.64285714285714,28.93007647538948,29.43566637316012,86.17,11.29032258064516,34.09378451441038,3.7920196848220185
2023,11,마포구,14.657142857142858,30.431144646722736,29.700438927252318,70.01,14.516129032258066,31.8629710926752,3.0196529308820037
2023,11,서대문구,14.8,31.107457681252,28.35812877109142,84.6,12.903225806451612,34.353762451759,3.882030939734493
2023,11,서초구,15.4,31.878956847297637,27.690924431795928,62.35,14.516129032258066,30.367202062270326,2.5017780340386775
2023,11,성동구,14.428571428571429,22.665332339685577,31.175420654722032,75.56,14.516129032258066,31.669090691047423,2.9525263953327623
2023,11,성북구,14.085714285714284,26.906448064161253,29.05487868171771,88.68,11.29032258064516,34.00347272244768,3.7607513479359693
2023,11,송파구,15.0,30.0611492600873,31.0698959823609,60.85,11.29032258064516,29.654273564618677,2.2549432857098672
2023,11,양천구,14.285714285714285,32.3178359771461,29.640282766938885,68.58,14.516129032258066,31.867992412411468,3.0213914449089545
2023,11,영등포구,14.028571428571428,30.00329411973455,30.615541029240184,76.39,9.67741935483871,32.14296518647698,3.1165943098628803
2023,11,용산구,14.028571428571428,29.921228574470348,28.7652924473682,83.61,30.64516129032258,37.39405074814651,4.93465935753204
2023,11,은평구,13.285714285714285,26.83164413215515,28.531319706618,69.28,9.67741935483871,29.521219495865232,2.2088764393387907
