자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
영등포구,안전,키워드:복합문화공간,술술센터,"문화,예술>복합문화공간",서울특별시 영등포구 도림로133길 15 술술센터,126.8941533,37.513015,,https://soolsool.or.kr/
영등포구,안전,키워드:안정,바로큐,"취미,레저용품>헬스용품",서울특별시 영등포구 여의도동 여의대방로65길 17 서린빌딩 5층 506호,126.9292276,37.5197455,,
영등포구,안전,키워드:안정,한국장애인고용안정협회,"서비스,산업>기업",서울특별시 영등포구 의사당대로 22 이룸센터 404호,126.918007,37.5268783,,
영등포구,안전,키워드:느좋,쉐프조  문래본점,"카페,디저트>베이커리","서울특별시 영등포구 문래로 98 한영빌딩 104호,105호,106호",126.8927188,37.5192764,,http://instagram.com/chefcho77
영등포구,안전,키워드:느좋,쉐프조부띠끄 서울영등포점,"카페,디저트>케이크전문",서울특별시 영등포구 양산로31길 4 1층,126.9046076,37.5230753,,
영등포구,안전,키워드:느좋,연탄불 영등포구청본점,"한식>육류,고기요리",서울특별시 영등포구 양산로17길 17 연탄불,126.8936038,37.5260935,,https://app.catchtable.co.kr/ct/shop/yeontanbul
영등포구,안전,키워드:느좋,브레드컴퍼니쉐프조,"카페,디저트>베이커리",서울특별시 영등포구 당산로31길 20 1층,126.8945977,37.5268892,,
영등포구,안전,키워드:느좋,모닝캄커피랩 당산점,"음식점>카페,디저트",서울특별시 영등포구 당산로35길 1 1층 모닝캄커피랩,126.8972908,37.5287301,,http://www.instagram.com/morningcalm_coffee
영등포구,안전,키워드:쉼터,쉼터호프,"술집>맥주,호프",서울특별시 영등포구 선유동1로 20,126.8920273,37.5237411,,
영등포구,안전,키워드:쉼터,당산나루소공원,"레져,체육시설>공원",,126.9005246,37.532775,,
영등포구,안전,키워드:쉼터,셀커피,"카페,디저트>카페",서울특별시 영등포구 영등포로79길 6 1층 102호,126.9212506,37.5141464,,
영등포구,안전,키워드:쉼터,문래근린공원물길쉼터,"도시,테마공원>부속시설",,126.8940306,37.5173019,,
영등포구,안전,키워드:쉼터,라이브쉼터4050,"카페,디저트>라이브카페",서울특별시 영등포구 양평로 104,126.8960725,37.5370145,,
영등포구,안전,키워드:야경,워킹온더클라우드,음식점>양식,서울특별시 영등포구 63로 50 한화생명빌딩 59층,126.9398902,37.5197398,,https://www.instagram.com/63_skylinedining/
영등포구,안전,키워드:야경,여의도 이크루즈,"유람선,관광선",서울특별시 영등포구 여의동로 290 이크루즈 매표소,126.9379665,37.5249146,,https://buly.kr/9tCliOP
영등포구,안전,키워드:야경,양화 한강공원,"여행,명소>시민공원",서울특별시 영등포구 노들로 113 양화개나리점,126.8957603,37.5430082,,http://hangang.seoul.go.kr/archives/46804
영등포구,안전,키워드:야경,백리향,중식>중식당,서울특별시 영등포구 63로 50 한화금융센터_63 57층,126.9403581,37.5198206,,https://app.catchtable.co.kr/ct/shop/63restaurant_b?from=share&type=DINING
영등포구,안전,키워드:야경,다이닝야경 문래점,술집>요리주점,"서울특별시 영등포구 도림로 440-17 1층, 옥상층",126.8945319,37.5151613,,https://www.instagram.com/diningyakung_mullae?igsh=YmhtcDFmN2ZkZDgx
용산구,안전,키워드:밝은,밝은달 한남,한식>생선회,서울특별시 용산구 독서당로 81 1층,127.0093916,37.5344348,,https://app.catchtable.co.kr/ct/shop/BrightMoon
용산구,안전,키워드:사람,동네사람,술집>이자카야,서울특별시 용산구 한강대로44길 20 1층,126.9708967,37.5306536,,
용산구,안전,키워드:사람,나무를심는사람들,"서비스,산업>출판사",서울특별시 용산구 서빙고로 35 시티파크 1단지 103-804,126.9693093,37.5254155,,http://post.naver.com/nasimsabooks
용산구,안전,키워드:사람,극단 이스케이프,"문화,예술>극단",서울특별시 용산구 후암로 45,126.9776368,37.5525627,,http://eskapetheatre.com/
용산구,안전,키워드:백화점,아이파크몰 용산점 테이스트파크,"쇼핑,유통>백화점",서울특별시 용산구 한강대로21나길 7 용산역,126.9643894,37.5302964,,
용산구,안전,키워드:백화점,아이파크몰 용산점 리빙파크,"쇼핑,유통>백화점",서울특별시 용산구 한강대로21나길 7,126.9646837,37.5289177,,
용산구,안전,키워드:백화점,아이파크몰 용산점 패션파크,"쇼핑,유통>백화점",서울특별시 용산구 한강대로21나길 7 용산역,126.9658492,37.529694,,
용산구,안전,키워드:백화점,아이파크몰 용산점 더센터,"쇼핑,유통>백화점",서울특별시 용산구 한강대로21나길 7 용산역,126.9651071,37.5293056,,
용산구,안전,키워드:복합문화공간,노들섬,"문화,예술>복합문화공간",서울특별시 용산구 양녕로 445,126.9580519,37.5176704,,https://nodeul.org/
용산구,안전,키워드:복합문화공간,YTN서울타워,"문화,예술>복합문화공간",서울특별시 용산구 남산공원길 105,126.9882487,37.5512164,,http://seoultower.co.kr/
용산구,안전,키워드:복합문화공간,국립박물관문화재단,"문화,예술>복합문화공간",서울특별시 용산구 서빙고로 137 교육동 2층 국립박물관문화재단,126.9803881,37.5240867,,http://www.nmf.or.kr
용산구,안전,키워드:복합문화공간,팝콘D스퀘어,"문화,예술>복합문화공간",서울특별시 용산구 한강대로23길 55 아이파크몰 테마파크 6층 1-1호,126.9621508,37.5291895,,http://popcond.com
용산구,안전,키워드:복합문화공간,페이스갤러리,"문화,예술>복합문화공간",서울특별시 용산구 이태원로 267 페이스갤러리,127.0013336,37.5384432,,http://www.pacegallery.com/
용산구,안전,키워드:느좋,쿠시노리 이태원,술집>이자카야,서울특별시 용산구 회나무로13가길 3-8 1층,126.989974,37.5408952,,https://app.catchtable.co.kr/ct/shop/kusinori_yongsan
용산구,안전,키워드:느좋,용산숯방,"한식>육류,고기요리",서울특별시 용산구 한강대로39길 2-7 1층 용산숯방,126.9690857,37.5309628,,
용산구,안전,키워드:느좋,Ha_tebah,"음식점>카페,디저트",서울특별시 용산구 소월로20길 60 1층 우측,126.9843061,37.5441312,,https://www.instagram.com/ha_tebah?igsh=N3Z6c2t4Z2dlamph
용산구,안전,키워드:느좋,레스트,술집>바(BAR),서울특별시 용산구 녹사평대로46길 5 . 1층,126.9872397,37.5374354,,https://app.catchtable.co.kr/ct/shop/barrest?pickup-date=230421&pickup-time=0541
용산구,안전,키워드:느좋,해방촌 칵테일바 지니펍 GENIE PUB,술집>바(BAR),서울특별시 용산구 신흥로 37 3층 지니펍,126.9871517,37.5417987,,https://www.instagram.com/genie_pub
용산구,안전,키워드:쉼터,소월정원,"레져,체육시설>공원",서울특별시 용산구 소월로 109,126.9824194,37.552373,,
용산구,안전,키워드:쉼터,남산하늘뜰,"레져,체육시설>공원",,126.9817319,37.552946,,
용산구,안전,키워드:쉼터,소월길주민쉼터,"레져,체육시설>공원",,126.9877161,37.5457832,,
용산구,안전,키워드:쉼터,건강정원,"레져,체육시설>공원",서울특별시 용산구,126.9872268,37.548692,,
용산구,안전,키워드:쉼터,용산열린정원,"레져,체육시설>공원",,126.973643,37.5373751,,
용산구,안전,키워드:야경,N서울타워,"여행,명소>전망대",서울특별시 용산구 남산공원길 105,126.9882475,37.5512168,,https://www.nseoultower.co.kr/
용산구,안전,키워드:야경,차경,술집>와인,서울특별시 용산구 소월로20길 46 2층,126.984796,37.5445939,,https://app.catchtable.co.kr/ct/shop/chakyung_hbc
용산구,안전,키워드:야경,S.caf,"음식점>카페,디저트",서울특별시 용산구 소월로26길 12 아르테소월 3층,126.9870647,37.545403,,https://www.instagram.com/s.caf_seoul
용산구,안전,키워드:야경,푸에고,음식점>양식,서울특별시 용산구 유엔빌리지길 14,127.0098489,37.5339801,,http://www.instagram.com/restaurantfuego
용산구,안전,키워드:야경,쉘터 해방촌,"카페,디저트>카페",서울특별시 용산구 신흥로11길 49-12 3층,126.9855184,37.5446578,,https://litt.ly/shelter_hbc
은평구,안전,키워드:사람,산이좋은사람들,술집>요리주점,서울특별시 은평구 불광로18길 12,126.932682,37.6222992,,
은평구,안전,키워드:사람,커피와사람들,"카페,디저트>카페",서울특별시 은평구 증산로 319 1층 커피와사람들,126.9109317,37.5854063,,https://www.커피와사람들.net
은평구,안전,키워드:사람,행복을주는사람들,"지원,대행>이벤트,파티",,126.9118356,37.5979173,,
은평구,안전,키워드:백화점,NC백화점 불광점,"쇼핑,유통>백화점",서울특별시 은평구 불광로 20 NC백화점불광점,126.9289169,37.6097688,,https://www.elandretail.com/store01.do?branchID=00110007&lang=000600KO
은평구,안전,키워드:백화점,트렌드컬렉션NC백화점불광점,"쇼핑,유통>패션",서울특별시 은평구 불광로 20,126.9288868,37.6099224,,
은평구,안전,키워드:백화점,모던하우스침장NC백화점불광점,"쇼핑,유통>종합생활용품",서울특별시 은평구 불광로 20 NC백화점,126.9286827,37.6099708,,https://www.instagram.com/modernhouse_life/
은평구,안전,키워드:백화점,노스폐이스 NC백화점 불광점,"쇼핑,유통>등산,아웃도어",서울특별시 은평구 불광로 20,126.9289115,37.6097655,,
은평구,안전,키워드:복합문화공간,서울청년센터 은평,"문화,예술>복합문화공간",서울특별시 은평구 통일로67길 9 주주베 A동 2층,126.9285128,37.6107358,,https://blog.naver.com/sycep
은평구,안전,키워드:복합문화공간,솔향재,"문화,예술>복합문화공간",서울특별시 은평구 진관길 4 1층,126.938913,37.6420709,,https://greenear.co.kr/
은평구,안전,키워드:복합문화공간,아트숨비센터,"문화,예술>복합문화공간",서울특별시 은평구 은평로8길 9 아트숨비센터,126.9207244,37.5994045,,https://blog.naver.com/artsoombi
