연도,월,출발_자치구코드,도착_자치구코드,출발_장소유형,도착_장소유형,이동유형,총이동인구수,인구가중평균이동시간
2022,1,11250,36020,기타,집,기타→집,132.26,317.334492665961
2022,1,11250,36020,직장,집,직장→집,10.96,254.25
2022,1,11250,36030,기타,집,기타→집,173.15,301.1376840889402
2022,1,11250,36040,기타,집,기타→집,142.49,261.11986806091653
2022,1,11250,36040,직장,집,직장→집,6.6,222.5
2022,1,11250,36060,기타,집,기타→집,112.58,279.6294190797655
2022,1,11250,36060,직장,집,직장→집,2.04,324.0
2022,1,11250,36310,기타,집,기타→집,34.18,248.19894675248685
2022,1,11250,36320,기타,집,기타→집,37.23,298.07708836959443
2022,1,11250,36330,기타,집,기타→집,68.08,294.10267332549944
2022,1,11250,36350,기타,집,기타→집,43.85,357.49144811858605
2022,1,11250,36360,기타,집,기타→집,15.78,363.5437262357415
2022,1,11250,36370,기타,집,기타→집,35.12,286.1073462414579
2022,1,11250,36380,기타,집,기타→집,24.24,532.0020627062705
2022,1,11250,36390,기타,집,기타→집,3.12,247.0
2022,1,11250,36400,기타,집,기타→집,58.33,388.8517058117607
2022,1,11250,36400,직장,집,직장→집,6.38,289.0
2022,1,11250,36410,기타,집,기타→집,44.23,349.1030974451729
2022,1,11250,36420,기타,집,기타→집,34.62,303.2189485846332
2022,1,11250,36420,직장,집,직장→집,3.04,376.0
2022,1,11250,36430,기타,집,기타→집,28.57,309.60378018900946
2022,1,11250,36440,기타,집,기타→집,40.69,338.3499631359057
2022,1,11250,36440,직장,집,직장→집,9.05,239.38121546961324
2022,1,11250,36450,기타,집,기타→집,25.14,258.653937947494
2022,1,11250,36460,기타,집,기타→집,40.620000000000005,385.2562776957164
2022,1,11250,36470,기타,집,기타→집,20.95,314.6300715990454
2022,1,11250,36480,기타,집,기타→집,3.19,278.0
2022,1,11250,37011,기타,집,기타→집,117.94,265.8316940817365
2022,1,11250,37012,기타,집,기타→집,257.43,269.8536301130404
2022,1,11250,37020,기타,집,기타→집,172.94,272.6756100381635
2022,1,11250,37020,직장,집,직장→집,21.98,235.8594176524113
2022,1,11250,37030,기타,집,기타→집,187.58,206.80594946156307
2022,1,11250,37040,기타,집,기타→집,322.76,217.09393976948817
2022,1,11250,37040,직장,집,직장→집,9.81,167.33333333333331
2022,1,11250,37050,기타,집,기타→집,251.71,227.16503118668308
2022,1,11250,37050,직장,집,직장→집,39.52,214.89170040485828
2022,1,11250,37060,기타,집,기타→집,367.64,191.14138831465564
2022,1,11250,37060,직장,집,직장→집,6.32,145.0
2022,1,11250,37070,기타,집,기타→집,37.57,242.98269896193773
2022,1,11250,37080,기타,집,기타→집,385.86,198.4771938008604
2022,1,11250,37090,기타,집,기타→집,411.1,177.46419362685478
2022,1,11250,37090,직장,집,직장→집,19.49,122.41457157516676
2022,1,11250,37100,기타,집,기타→집,130.04999999999998,245.15855440215304
2022,1,11250,37100,직장,집,직장→집,2.74,275.0
2022,1,11250,37310,기타,집,기타→집,21.74,194.6945722171113
2022,1,11250,37320,기타,집,기타→집,162.17,209.8462107664797
2022,1,11250,37330,기타,집,기타→집,88.65,237.9182177100959
2022,1,11250,37340,기타,집,기타→집,19.89,329.4655605832076
2022,1,11250,37350,기타,집,기타→집,48.71,250.08663518784647
2022,1,11250,37350,직장,집,직장→집,6.84,1226.5
2022,1,11250,37360,기타,집,기타→집,7.27,257.64786795048144
2022,1,11250,37370,기타,집,기타→집,10.65,209.6384976525822
2022,1,11250,37380,기타,집,기타→집,22.61,242.86068111455108
2022,1,11250,37390,기타,집,기타→집,56.35,224.4667258207631
2022,1,11250,37400,기타,집,기타→집,178.18,207.34599842855536
2022,1,11250,37400,직장,집,직장→집,2.98,109.0
2022,1,11250,37410,기타,집,기타→집,126.33,218.4215942373149
2022,1,11250,37420,기타,집,기타→집,101.88,248.3575775422065
2022,1,11250,37420,직장,집,직장→집,3.28,299.0
2022,1,11250,38030,기타,집,기타→집,214.12,298.9895385764992
2022,1,11250,38030,직장,집,직장→집,19.54,246.57574206755376
2022,1,11250,38050,기타,집,기타→집,56.61,381.9263381028088
2022,1,11250,38060,기타,집,기타→집,77.69,277.71154588750164
2022,1,11250,38070,기타,집,기타→집,181.78,276.96418747937065
2022,1,11250,38070,직장,집,직장→집,21.07,224.56146179401995
2022,1,11250,38080,기타,집,기타→집,48.2,241.8371369294605
2022,1,11250,38090,기타,집,기타→집,171.85,353.6094268257201
2022,1,11250,38090,직장,집,직장→집,9.81,364.6666666666667
2022,1,11250,38100,기타,집,기타→집,129.23,300.31896618432256
2022,1,11250,38111,기타,집,기타→집,129.3,281.1167826759474
2022,1,11250,38112,기타,집,기타→집,121.37,359.2358902529455
2022,1,11250,38112,직장,집,직장→집,7.02,437.0
2022,1,11250,38113,기타,집,기타→집,77.8,320.1478149100257
2022,1,11250,38113,직장,집,직장→집,18.93,256.8462757527734
2022,1,11250,38114,기타,집,기타→집,54.34,314.6417004048583
2022,1,11250,38115,기타,집,기타→집,73.44,339.2493191721133
2022,1,11250,38310,기타,집,기타→집,25.14,312.80230708035003
2022,1,11250,38320,기타,집,기타→집,25.18,269.0504368546466
2022,1,11250,38330,기타,집,기타→집,11.96,481.5635451505016
2022,1,11250,38340,기타,집,기타→집,18.98,295.7086406743941
2022,1,11250,38340,직장,집,직장→집,6.36,361.0
2022,1,11250,38350,기타,집,기타→집,46.67,373.5106063852581
2022,1,11250,38360,기타,집,기타→집,12.55,308.8573705179283
2022,1,11250,38370,기타,집,기타→집,16.37,239.682956627978
2022,1,11250,38370,직장,집,직장→집,6.58,280.5
2022,1,11250,38380,기타,집,기타→집,86.24,244.34380797773656
2022,1,11250,38390,기타,집,기타→집,81.67999999999999,258.8019098922625
2022,1,11250,38390,직장,집,직장→집,4.67,289.0
2022,1,11250,38400,기타,집,기타→집,27.9,306.6731182795699
2022,1,11250,39010,기타,집,기타→집,181.03,298.885543832514
2022,1,11250,39010,직장,집,직장→집,2.72,294.0
2022,1,11250,39020,기타,집,기타→집,154.9,345.75668173014844
2022,1,21010,11010,집,기타,집→기타,117.91,263.7269103553558
2022,1,21010,11010,집,직장,집→직장,10.5,249.92571428571424
2022,1,21010,11020,집,기타,집→기타,189.94,266.6743182057492
2022,1,21010,11020,집,직장,집→직장,6.58,244.0
2022,1,21010,11030,집,기타,집→기타,77.93,239.3372257153856
2022,1,21010,11040,집,기타,집→기타,31.23,251.3765609990394
2022,1,21010,11050,집,기타,집→기타,48.3,299.4457556935818
2022,1,21010,11050,집,직장,집→직장,6.07,314.6672158154859
2022,1,21010,11060,집,기타,집→기타,34.65,298.9555555555556
2022,1,21010,11070,집,기타,집→기타,7.02,269.9957264957265
2022,1,21010,11080,집,기타,집→기타,35.49,275.83150183150184
2022,1,21010,11080,집,직장,집→직장,4.8,325.0
2022,1,21010,11090,집,기타,집→기타,24.46,306.8556827473426
2022,1,21010,11100,집,기타,집→기타,7.23,343.149377593361
2022,1,21010,11110,집,기타,집→기타,29.7,282.98754208754207
2022,1,21010,11120,집,기타,집→기타,10.19,281.2119725220805
2022,1,21010,11130,집,기타,집→기타,53.94,232.7953281423804
2022,1,21010,11140,집,기타,집→기타,77.95,273.4534958306607
2022,1,21010,11140,집,직장,집→직장,4.1,229.5
2022,1,21010,11150,집,기타,집→기타,5.529999999999999,231.2694394213382
2022,1,21010,11160,집,기타,집→기타,50.370000000000005,277.5872543180464
2022,1,21010,11170,집,기타,집→기타,54.75,330.66155251141555
2022,1,21010,11180,집,기타,집→기타,16.75,235.26567164179104
2022,1,21010,11190,집,기타,집→기타,71.43,262.6543469130617
2022,1,21010,11190,집,직장,집→직장,6.56,221.5
2022,1,21010,11200,집,기타,집→기타,38.0,277.78473684210525
2022,1,21010,11210,집,기타,집→기타,29.33,313.4851687691784
2022,1,21010,11220,집,기타,집→기타,112.5,271.7575111111111
2022,1,21010,11220,집,직장,집→직장,2.04,235.0
2022,1,21010,11230,집,기타,집→기타,266.98,281.18638100232226
2022,1,21010,11230,집,직장,집→직장,25.52,225.18181818181816
2022,1,21010,11240,집,기타,집→기타,153.94,282.6102377549695
2022,1,21010,11240,집,직장,집→직장,3.29,350.0
2022,1,21010,11250,집,기타,집→기타,16.310000000000002,239.5205395462906
2022,1,21010,11250,집,직장,집→직장,2.27,222.0
2022,1,21020,11010,집,기타,집→기타,167.63,277.494243273877
2022,1,21020,11010,집,직장,집→직장,11.95,710.0443514644351
2022,1,21020,11020,집,기타,집→기타,277.82,256.57195306313446
2022,1,21020,11020,집,직장,집→직장,22.5,226.84
2022,1,21020,11030,집,기타,집→기타,113.58,256.67476668427537
2022,1,21020,11030,집,직장,집→직장,2.21,184.0
2022,1,21020,11040,집,기타,집→기타,81.59,273.0272092168158
2022,1,21020,11050,집,기타,집→기타,31.41,298.5908946195479
2022,1,21020,11060,집,기타,집→기타,48.65,306.68160328879753
2022,1,21020,11070,집,기타,집→기타,11.1,336.31531531531533
2022,1,21020,11080,집,기타,집→기타,36.61,273.5422015842666
2022,1,21020,11090,집,기타,집→기타,14.66,345.8246930422919
2022,1,21020,11100,집,기타,집→기타,8.15,277.9067484662577
2022,1,21020,11110,집,기타,집→기타,44.05,306.8161180476731
2022,1,21020,11120,집,기타,집→기타,57.78999999999999,360.3765357328258
2022,1,21020,11130,집,기타,집→기타,130.79,283.99663582842726
2022,1,21020,11140,집,기타,집→기타,87.22,275.3236642971796
2022,1,21020,11140,집,직장,집→직장,2.32,273.0
2022,1,21020,11150,집,기타,집→기타,74.59,301.84086338651286
2022,1,21020,11160,집,기타,집→기타,76.25,247.8288524590164
2022,1,21020,11170,집,기타,집→기타,17.6,282.91647727272726
2022,1,21020,11180,집,기타,집→기타,40.31,286.9920615231952
2022,1,21020,11190,집,기타,집→기타,123.3,278.49545823195456
2022,1,21020,11200,집,기타,집→기타,45.24,306.81498673740055
2022,1,21020,11210,집,기타,집→기타,65.69,329.20855533566754
2022,1,21020,11220,집,기타,집→기타,149.94,268.6578631452581
2022,1,21020,11220,집,직장,집→직장,13.7,252.2248175182482
2022,1,21020,11230,집,기타,집→기타,560.15,253.2122645719897
2022,1,21020,11230,집,직장,집→직장,15.2,230.09473684210525
2022,1,21020,11240,집,기타,집→기타,215.15,268.6376946316523
2022,1,21020,11240,집,직장,집→직장,3.01,280.0
2022,1,21020,11250,집,기타,집→기타,49.65,274.315609264854
2022,1,21030,11010,집,기타,집→기타,182.97,265.7561895392687
2022,1,21030,11020,집,기타,집→기타,231.01,261.509891346695
2022,1,21030,11020,집,직장,집→직장,5.96,217.0
2022,1,21030,11030,집,기타,집→기타,143.69,241.45925255758925
2022,1,21030,11040,집,기타,집→기타,47.0,309.2659574468085
2022,1,21030,11040,집,직장,집→직장,5.91,315.0
2022,1,21030,11050,집,기타,집→기타,50.19,269.8328352261407
2022,1,21030,11060,집,기타,집→기타,46.73,271.6862829017761
2022,1,21030,11070,집,기타,집→기타,17.8,289.70449438202246
2022,1,21030,11080,집,기타,집→기타,37.33,350.66139833913746
2022,1,21030,11090,집,기타,집→기타,14.17,306.68666196189133
2022,1,21030,11100,집,기타,집→기타,12.18,348.6141215106732
2022,1,21030,11110,집,기타,집→기타,31.72,328.39596469104663
2022,1,21030,11120,집,기타,집→기타,46.68,327.1283204798629
2022,1,21030,11120,집,직장,집→직장,13.28,228.75
2022,1,21030,11130,집,기타,집→기타,164.13,280.6942058124657
2022,1,21030,11130,집,직장,집→직장,2.36,221.0
2022,1,21030,11140,집,기타,집→기타,98.84,286.3885066774585
2022,1,21030,11150,집,기타,집→기타,15.23,271.8640840446487
2022,1,21030,11160,집,기타,집→기타,85.49,287.30717042929
2022,1,21030,11170,집,기타,집→기타,41.36,238.9625241779497
2022,1,21030,11170,집,직장,집→직장,22.33,216.0
2022,1,21030,11180,집,기타,집→기타,19.1,298.0769633507853
2022,1,21030,11180,집,직장,집→직장,2.96,303.0
2022,1,21030,11190,집,기타,집→기타,95.33,293.539389489143
2022,1,21030,11190,집,직장,집→직장,6.56,232.5
2022,1,21030,11200,집,기타,집→기타,56.03,287.3457076566125
2022,1,21030,11200,집,직장,집→직장,22.24,224.66546762589925
2022,1,21030,11210,집,기타,집→기타,36.55,269.74145006839944
2022,1,21030,11220,집,기타,집→기타,156.17,296.4278670679388
2022,1,21030,11220,집,직장,집→직장,2.71,219.0
2022,1,21030,11230,집,기타,집→기타,506.44,248.91422478477213
2022,1,21030,11230,집,직장,집→직장,43.9,224.93211845102508
2022,1,21030,11240,집,기타,집→기타,175.19,270.8446258348079
2022,1,21030,11240,집,직장,집→직장,2.95,191.0
2022,1,21030,11250,집,기타,집→기타,79.4,275.8021410579345
2022,1,21030,11250,집,직장,집→직장,2.19,467.0
2022,1,21040,11010,집,기타,집→기타,208.29,298.33914254164864
2022,1,21040,11020,집,기타,집→기타,224.58,263.1009439843263
2022,1,21040,11020,집,직장,집→직장,4.4,226.0
2022,1,21040,11030,집,기타,집→기타,177.86,277.5714606994265
2022,1,21040,11030,집,직장,집→직장,18.12,270.99999999999994
2022,1,21040,11040,집,기타,집→기타,45.01,296.3912463896912
2022,1,21040,11050,집,기타,집→기타,48.43,275.8102415857939
2022,1,21040,11060,집,기타,집→기타,29.64,328.71862348178144
2022,1,21040,11070,집,기타,집→기타,8.65,312.2994219653179
2022,1,21040,11080,집,기타,집→기타,48.38,298.8652335675899
2022,1,21040,11090,집,기타,집→기타,12.29,362.31570382424735
2022,1,21040,11100,집,기타,집→기타,19.54,295.28607983623334
2022,1,21040,11110,집,기타,집→기타,37.58,344.5055880787653
2022,1,21040,11120,집,기타,집→기타,67.53,317.6714053013476
2022,1,21040,11130,집,기타,집→기타,130.73,301.6423162242791
2022,1,21040,11140,집,기타,집→기타,73.69,312.0743655855611
2022,1,21040,11150,집,기타,집→기타,22.4,267.2892857142857
2022,1,21040,11160,집,기타,집→기타,52.72,241.20940819423367
2022,1,21040,11160,집,직장,집→직장,20.97,269.04434907010017
2022,1,21040,11170,집,기타,집→기타,68.35,394.5875640087784
2022,1,21040,11180,집,기타,집→기타,27.79,291.5008996041742
2022,1,21040,11190,집,기타,집→기타,124.26,308.9141316594238
2022,1,21040,11190,집,직장,집→직장,13.28,215.75
2022,1,21040,11200,집,기타,집→기타,46.81,300.2832728049562
2022,1,21040,11210,집,기타,집→기타,45.54,283.61220904699167
2022,1,21040,11220,집,기타,집→기타,141.63,289.2996540281014
2022,1,21040,11220,집,직장,집→직장,3.28,268.0
2022,1,21040,11230,집,기타,집→기타,445.6,267.647710951526
2022,1,21040,11230,집,직장,집→직장,9.44,266.75
2022,1,21040,11240,집,기타,집→기타,206.35,248.5356917858008
2022,1,21040,11240,집,직장,집→직장,12.64,220.25
2022,1,21040,11250,집,기타,집→기타,42.68,328.1583880037488
2022,1,21050,11010,집,기타,집→기타,560.82,282.9855925252309
2022,1,21050,11010,집,직장,집→직장,26.22,227.7700228832952
2022,1,21050,11020,집,기타,집→기타,754.78,264.19149950979096
2022,1,21050,11020,집,직장,집→직장,35.22,276.8077796706417
2022,1,21050,11030,집,기타,집→기타,410.18,255.8286849675752
2022,1,21050,11030,집,직장,집→직장,6.63,227.3333333333333
2022,1,21050,11040,집,기타,집→기타,180.07,272.8268451157884
2022,1,21050,11040,집,직장,집→직장,2.18,237.00000000000003
2022,1,21050,11050,집,기타,집→기타,187.27,279.5649596838789
2022,1,21050,11050,집,직장,집→직장,2.71,214.0
2022,1,21050,11060,집,기타,집→기타,151.99,317.4078557799855
2022,1,21050,11060,집,직장,집→직장,6.9,346.0
2022,1,21050,11070,집,기타,집→기타,61.35,309.1959250203749
2022,1,21050,11080,집,기타,집→기타,217.75,322.1075086107922
2022,1,21050,11080,집,직장,집→직장,3.31,285.0
2022,1,21050,11090,집,기타,집→기타,59.11,289.72153611910005
2022,1,21050,11100,집,기타,집→기타,38.88,416.15277777777777
2022,1,21050,11110,집,기타,집→기타,126.82,316.62308784103453
2022,1,21050,11110,집,직장,집→직장,2.41,279.0
2022,1,21050,11120,집,기타,집→기타,80.66,288.55901314158194
2022,1,21050,11120,집,직장,집→직장,3.57,206.0
2022,1,21050,11130,집,기타,집→기타,438.69,271.07821012560123
2022,1,21050,11130,집,직장,집→직장,6.879999999999999,313.5290697674419
2022,1,21050,11140,집,기타,집→기타,381.18,279.2017419591794
2022,1,21050,11140,집,직장,집→직장,4.53,224.2450331125828
2022,1,21050,11150,집,기타,집→기타,98.15,269.9944982170147
2022,1,21050,11160,집,기타,집→기타,314.92,223.94554172488253
2022,1,21050,11160,집,직장,집→직장,3.3,192.0
2022,1,21050,11170,집,기타,집→기타,159.08,289.40545637415136
2022,1,21050,11170,집,직장,집→직장,3.49,369.0
2022,1,21050,11180,집,기타,집→기타,96.1,246.00874089490117
2022,1,21050,11180,집,직장,집→직장,6.51,227.33333333333331
2022,1,21050,11190,집,기타,집→기타,448.68,266.9313764821253
2022,1,21050,11190,집,직장,집→직장,22.27,228.4907947911989
2022,1,21050,11200,집,기타,집→기타,210.22,298.0529921035106
2022,1,21050,11210,집,기타,집→기타,237.55,320.8396969059146
2022,1,21050,11210,집,직장,집→직장,2.02,323.0
2022,1,21050,11220,집,기타,집→기타,613.64,282.21639723616454
2022,1,21050,11220,집,직장,집→직장,22.23,337.2541610436347
2022,1,21050,11230,집,기타,집→기타,2097.62,266.9849734460961
2022,1,21050,11230,집,직장,집→직장,49.63,266.76183759822686
2022,1,21050,11240,집,기타,집→기타,826.6800000000001,277.5206851502395
2022,1,21050,11240,집,직장,집→직장,24.02,245.6490424646128
2022,1,21050,11250,집,기타,집→기타,179.42000000000002,278.60545089733586
2022,1,21060,11010,집,기타,집→기타,506.16,294.7682353406038
2022,1,21060,11010,집,직장,집→직장,13.78,233.1015965166909
2022,1,21060,11020,집,기타,집→기타,711.07,316.727410803437
2022,1,21060,11020,집,직장,집→직장,19.18,237.6021897810219
2022,1,21060,11030,집,기타,집→기타,318.76,279.05298657297027
2022,1,21060,11040,집,기타,집→기타,129.17,294.626151583185
2022,1,21060,11040,집,직장,집→직장,6.88,383.5
2022,1,21060,11050,집,기타,집→기타,155.4,303.4465894465894
2022,1,21060,11050,집,직장,집→직장,2.29,279.0
2022,1,21060,11060,집,기타,집→기타,96.21,304.83723105706264
2022,1,21060,11070,집,기타,집→기타,37.620000000000005,351.44603934077617
2022,1,21060,11070,집,직장,집→직장,3.51,239.0
2022,1,21060,11080,집,기타,집→기타,138.14,309.9449109598958
2022,1,21060,11080,집,직장,집→직장,2.06,236.0
2022,1,21060,11090,집,기타,집→기타,67.37,351.86640938103005
2022,1,21060,11100,집,기타,집→기타,48.24,344.27508291873966
2022,1,21060,11110,집,기타,집→기타,93.46,315.9625508238818
2022,1,21060,11120,집,기타,집→기타,57.68,320.9275312066574
2022,1,21060,11130,집,기타,집→기타,400.21,282.5568076759701
2022,1,21060,11130,집,직장,집→직장,9.53,268.0283315844701
2022,1,21060,11140,집,기타,집→기타,364.93,298.9649795851259
2022,1,21060,11150,집,기타,집→기타,66.04,278.4005148394912
2022,1,21060,11160,집,기타,집→기타,281.07,276.0709076030882
2022,1,21060,11160,집,직장,집→직장,8.51,168.35957696827262
2022,1,21060,11170,집,기타,집→기타,122.72,298.200537809648
2022,1,21060,11170,집,직장,집→직장,23.45,214.57142857142856
2022,1,21060,11180,집,기타,집→기타,59.14,294.2436591139668
2022,1,21060,11190,집,기타,집→기타,376.86,322.88359072334555
2022,1,21060,11190,집,직장,집→직장,19.72,322.21247464503045
2022,1,21060,11200,집,기타,집→기타,154.74,309.9208349489466
2022,1,21060,11210,집,기타,집→기타,230.95,315.8785451396406
2022,1,21060,11210,집,직장,집→직장,2.07,252.0
2022,1,21060,11220,집,기타,집→기타,493.16,291.1691743044853
2022,1,21060,11220,집,직장,집→직장,47.26,277.6476936098181
2022,1,21060,11230,집,기타,집→기타,1668.18,273.9660947859344
2022,1,21060,11230,집,직장,집→직장,52.5,267.8592380952381
2022,1,21060,11240,집,기타,집→기타,727.75,301.4888491927173
2022,1,21060,11240,집,직장,집→직장,6.06,217.5
2022,1,21060,11250,집,기타,집→기타,120.74,347.76652310750376
2022,1,21060,11250,집,직장,집→직장,4.68,313.0
2022,1,21070,11010,집,기타,집→기타,613.11,298.4592487481855
2022,1,21070,11010,집,직장,집→직장,33.66,235.4432560903149
2022,1,21070,11020,집,기타,집→기타,724.47,274.2900189103758
2022,1,21070,11020,집,직장,집→직장,14.9,236.144966442953
2022,1,21070,11030,집,기타,집→기타,445.87,261.73279206943727
2022,1,21070,11030,집,직장,집→직장,10.88,238.7481617647059
2022,1,21070,11040,집,기타,집→기타,268.48,296.22951430274134
2022,1,21070,11050,집,기타,집→기타,202.75,291.16448828606656
2022,1,21070,11060,집,기타,집→기타,137.65,314.09248092989463
2022,1,21070,11060,집,직장,집→직장,11.52,386.4861111111111
2022,1,21070,11070,집,기타,집→기타,67.9,294.840058910162
2022,1,21070,11070,집,직장,집→직장,6.04,253.5
2022,1,21070,11080,집,기타,집→기타,221.35,324.5267223853625
2022,1,21070,11090,집,기타,집→기타,44.83,322.85813071603843
2022,1,21070,11100,집,기타,집→기타,70.28,329.30250426863967
2022,1,21070,11110,집,기타,집→기타,169.91,319.3908539815196
2022,1,21070,11120,집,기타,집→기타,67.81,284.06990119451405
2022,1,21070,11130,집,기타,집→기타,404.59,264.3176796262884
2022,1,21070,11130,집,직장,집→직장,2.35,213.0
2022,1,21070,11140,집,기타,집→기타,529.96,282.258415729489
2022,1,21070,11140,집,직장,집→직장,5.02,227.90438247011951
2022,1,21070,11150,집,기타,집→기타,143.18,338.61908087721747
2022,1,21070,11160,집,기타,집→기타,307.32,240.14763113367172
2022,1,21070,11160,집,직장,집→직장,3.84,358.0
2022,1,21070,11170,집,기타,집→기타,256.59000000000003,293.60450524182545
2022,1,21070,11170,집,직장,집→직장,9.56,461.50836820083686
2022,1,21070,11180,집,기타,집→기타,48.18,269.21253632212535
2022,1,21070,11190,집,기타,집→기타,443.77,283.95396263830366
2022,1,21070,11190,집,직장,집→직장,11.75,275.1668085106383
2022,1,21070,11200,집,기타,집→기타,163.91,292.2119455798914
2022,1,21070,11200,집,직장,집→직장,6.9,236.6478260869565
2022,1,21070,11210,집,기타,집→기타,221.79,283.94039406645925
2022,1,21070,11220,집,기타,집→기타,600.54,276.3074566223732
2022,1,21070,11220,집,직장,집→직장,25.97,245.36080092414323
2022,1,21070,11230,집,기타,집→기타,1694.44,267.0992245225561
2022,1,21070,11230,집,직장,집→직장,71.0,248.3695774647887
2022,1,21070,11240,집,기타,집→기타,600.22,276.3422578387924
2022,1,21070,11240,집,직장,집→직장,28.44,235.65893108298167
2022,1,21070,11250,집,기타,집→기타,236.36,283.9359874767304
2022,1,21070,11250,집,직장,집→직장,37.88,243.0
2022,1,21080,11010,집,기타,집→기타,355.99,284.70254782437706
2022,1,21080,11010,집,직장,집→직장,17.33,238.06001154068093
2022,1,21080,11020,집,기타,집→기타,425.43,277.8722939143925
2022,1,21080,11020,집,직장,집→직장,5.38,180.0
2022,1,21080,11030,집,기타,집→기타,223.93,268.75175277988654
2022,1,21080,11040,집,기타,집→기타,148.82999999999998,297.3404555533159
2022,1,21080,11040,집,직장,집→직장,3.0,266.0
2022,1,21080,11050,집,기타,집→기타,123.76,283.7720588235294
2022,1,21080,11050,집,직장,집→직장,3.29,232.0
2022,1,21080,11060,집,기타,집→기타,77.35,288.14091790562384
2022,1,21080,11060,집,직장,집→직장,2.21,500.0
2022,1,21080,11070,집,기타,집→기타,56.63,318.37753840720467
2022,1,21080,11080,집,기타,집→기타,83.98,294.2211240771612
2022,1,21080,11090,집,기타,집→기타,43.81,310.34581145857106
2022,1,21080,11100,집,기타,집→기타,74.27,293.4615591759795
2022,1,21080,11110,집,기타,집→기타,115.34,310.89127796081146
2022,1,21080,11120,집,기타,집→기타,58.03,309.13441323453384
2022,1,21080,11130,집,기타,집→기타,244.68,277.7339790747098
2022,1,21080,11130,집,직장,집→직장,9.03,211.0
2022,1,21080,11140,집,기타,집→기타,251.74,272.6703741955986
2022,1,21080,11140,집,직장,집→직장,2.28,199.0
2022,1,21080,11150,집,기타,집→기타,38.09,343.0005250721974
2022,1,21080,11160,집,기타,집→기타,280.68,213.6749323072538
2022,1,21080,11160,집,직장,집→직장,18.99,160.66456029489203
2022,1,21080,11170,집,기타,집→기타,111.37,289.8387357457125
2022,1,21080,11180,집,기타,집→기타,53.54,294.51158012700785
2022,1,21080,11180,집,직장,집→직장,6.0,221.0
2022,1,21080,11190,집,기타,집→기타,346.42,301.20296172276426
2022,1,21080,11190,집,직장,집→직장,20.13,243.13959264778936
2022,1,21080,11200,집,기타,집→기타,106.79,288.047101788557
2022,1,21080,11210,집,기타,집→기타,146.44,284.58856869707733
2022,1,21080,11220,집,기타,집→기타,383.27,302.89547838338507
2022,1,21080,11220,집,직장,집→직장,3.04,209.0
2022,1,21080,11230,집,기타,집→기타,1036.26,282.3024144519715
2022,1,21080,11230,집,직장,집→직장,16.39,264.10921293471625
2022,1,21080,11240,집,기타,집→기타,714.6600000000001,291.21746005093325
2022,1,21080,11240,집,직장,집→직장,20.66,258.4970958373668
2022,1,21080,11250,집,기타,집→기타,111.59,283.28757057083965
2022,1,21090,11010,집,기타,집→기타,1095.01,330.7104501328755
2022,1,21090,11010,집,직장,집→직장,28.35,301.615873015873
2022,1,21090,11020,집,기타,집→기타,1354.53,307.5472451699113
2022,1,21090,11020,집,직장,집→직장,87.19,240.50269526321827
2022,1,21090,11030,집,기타,집→기타,794.97,285.06702139703384
2022,1,21090,11030,집,직장,집→직장,26.37,291.81797497155856
2022,1,21090,11040,집,기타,집→기타,348.37,314.007922611017
2022,1,21090,11040,집,직장,집→직장,9.0,252.61777777777783
2022,1,21090,11050,집,기타,집→기타,354.24,312.8874491869919
2022,1,21090,11050,집,직장,집→직장,50.55,340.58219584569736
2022,1,21090,11060,집,기타,집→기타,328.43,332.24723685412414
2022,1,21090,11070,집,기타,집→기타,224.17,331.2327697729401
2022,1,21090,11080,집,기타,집→기타,410.2,320.7282301316431
2022,1,21090,11080,집,직장,집→직장,2.2,256.0
2022,1,21090,11090,집,기타,집→기타,85.38,353.5062075427501
2022,1,21090,11100,집,기타,집→기타,61.16,328.0009810333551
2022,1,21090,11100,집,직장,집→직장,4.56,295.50000000000006
2022,1,21090,11110,집,기타,집→기타,169.5,377.9998230088496
2022,1,21090,11120,집,기타,집→기타,194.42,371.88427116551793
2022,1,21090,11120,집,직장,집→직장,2.73,353.0
2022,1,21090,11130,집,기타,집→기타,678.74,309.1841205763621
2022,1,21090,11130,집,직장,집→직장,22.96,243.57491289198603
2022,1,21090,11140,집,기타,집→기타,776.51,295.10847252450066
2022,1,21090,11140,집,직장,집→직장,23.11,287.2124621376028
2022,1,21090,11150,집,기타,집→기타,187.64,377.0223832871456
2022,1,21090,11150,집,직장,집→직장,12.82,258.36973478939154
2022,1,21090,11160,집,기타,집→기타,658.96,292.1270335073449
2022,1,21090,11160,집,직장,집→직장,12.96,245.9560185185185
2022,1,21090,11170,집,기타,집→기타,253.36,330.5505999368488
2022,1,21090,11170,집,직장,집→직장,31.19,248.34626482847065
2022,1,21090,11180,집,기타,집→기타,125.47,316.8017055869929
2022,1,21090,11180,집,직장,집→직장,8.16,280.0
2022,1,21090,11190,집,기타,집→기타,650.16,297.1397348345023
2022,1,21090,11190,집,직장,집→직장,62.18,230.94644580250883
2022,1,21090,11200,집,기타,집→기타,253.85,282.8566870198936
2022,1,21090,11200,집,직장,집→직장,19.88,264.4341046277666
2022,1,21090,11210,집,기타,집→기타,318.77,306.4449603162155
2022,1,21090,11210,집,직장,집→직장,2.07,296.0
2022,1,21090,11220,집,기타,집→기타,1311.41,304.60389961949346
2022,1,21090,11220,집,직장,집→직장,50.88,258.2101022012579
