연도,월,자치구코드,총이동인구수,평균이동시간,총이동시간,유입인구_norm,평균이동시간_norm,총이동시간_norm,출퇴근스트레스점수,모형,가중치_유입인구,가중치_평균이동시간,가중치_총이동시간
2022,1,37012,196.59,260.96610169491527,51303.32593220339,0.0003429451568522,0.7003273744542751,0.0019886442616475,24.56666352319093,문헌기반,0.45,0.35,0.2
2022,1,21100,135.25,260.4047619047619,35219.74404761905,0.0002340787493517,0.6985479263223927,0.001354024240631,24.4867914498172,문헌기반,0.45,0.35,0.2
2022,1,36030,177.01,259.12280701754383,45867.32807017544,0.0003081945168317,0.6944841270528015,0.0017741526700231,24.356296253505946,문헌기반,0.45,0.35,0.2
2022,1,11100,212308.11,42.40895794286115,9003765.707918338,0.3767990777272428,0.0075008405417338,0.3552315913722839,24.32311974413229,문헌기반,0.45,0.35,0.2
2022,1,37370,6.18,258.5,1597.53,5.004944068330194e-06,0.6925098277009083,2.737136326584755e-05,24.238616619280183,문헌기반,0.45,0.35,0.2
2022,1,24030,262.36,256.2162162162162,67220.88648648649,0.0004596739410274,0.6852702290496757,0.0026167134744622,24.05747761357413,문헌기반,0.45,0.35,0.2
2022,1,36430,9.62,256.6666666666667,2469.1333333333337,1.111026591054859e-05,0.6866981577777296,6.176276498764011e-05,24.036170739486263,문헌기반,0.45,0.35,0.2
2022,1,37011,183.88,255.864406779661,47048.34711864407,0.0003203874124875,0.684154992510884,0.0018207528825093,23.996257229093064,문헌기반,0.45,0.35,0.2
2022,1,37100,226.5,255.21052631578948,57805.18421052632,0.000396029510428,0.6820821902789369,0.0022451921790732,23.93560183131352,문헌기반,0.45,0.35,0.2
2022,1,32050,123.47,255.40740740740745,31535.152592592596,0.0002131715716479,0.6827063036890816,0.0012086389947693,23.9284861297374,문헌기반,0.45,0.35,0.2
2022,1,21110,161.14,254.69230769230768,41041.118461538455,0.0002800283954259,0.6804394363219987,0.0015837218776013,23.859655986616144,문헌기반,0.45,0.35,0.2
2022,1,22310,167.06,254.4418604651163,42507.05720930233,0.0002905352283637,0.6796455181669376,0.0016415643461254,23.833498508041693,문헌기반,0.45,0.35,0.2
2022,1,35380,49.41,254.26666666666668,12563.316,8.17296717541154e-05,0.6790901535146593,0.0004600552885084,23.78103431401217,문헌기반,0.45,0.35,0.2
2022,1,21070,232.49,253.25,58878.0925,0.0004066605795661,0.675867318375442,0.0022875265972458,23.71940640116586,문헌기반,0.45,0.35,0.2
2022,1,35370,47.62,251.91666666666663,11996.271666666666,7.85527746327285e-05,0.6716406493404029,0.0004376810630828,23.519711223034232,문헌기반,0.45,0.35,0.2
2022,1,38330,13.08,251.5,3289.62,1.7251083809989183e-05,0.6703198152669532,9.413722419581336e-05,23.46385257759872,문헌기반,0.45,0.35,0.2
2022,1,26030,65.72,250.7142857142857,16476.942857142858,0.0001106767064188,0.6678290995855909,0.0006144777284943,23.39128849185441,문헌기반,0.45,0.35,0.2
2022,1,38114,81.5,249.84,20361.96,0.0001386830955671,0.6650576123183296,0.0007677712969632,23.29861259638132,문헌기반,0.45,0.35,0.2
2022,1,37020,195.08,249.44444444444449,48661.62222222222,0.000340265204532,0.6638037005046014,0.0018844088944278,23.286129629753543,문헌기반,0.45,0.35,0.2
2022,1,21080,222.73,249.2321428571429,55511.47517857143,0.0003893385036417,0.6631307040957484,0.0021546878570565,23.270188633156195,문헌기반,0.45,0.35,0.2
2022,1,32400,49.16,249.2142857142857,12251.374285714286,8.12859710388379e-05,0.663074096921172,0.0004477468078045,23.22020619709385,문헌기반,0.45,0.35,0.2
2022,1,21090,407.03,247.24107142857144,100634.5333035714,0.0007164346709442,0.6568190041304779,0.0039351367832416,23.099607440424048,문헌기반,0.45,0.35,0.2
2022,1,36440,44.190000000000005,247.25,10925.9775,7.246520081912122e-05,0.6568473077177662,0.0003954497920004,23.00082569999869,문헌기반,0.45,0.35,0.2
2022,1,38100,111.68,243.4857142857143,27192.48457142857,0.0001922466459154,0.6449145153170577,0.0010372876073337,22.601404887309887,문헌기반,0.45,0.35,0.2
2022,1,38380,64.15,243.05882352941177,15592.223529411764,0.0001078902659268,0.6435612708613015,0.0005795688007202,22.54109091812667,문헌기반,0.45,0.35,0.2
2022,1,36310,62.98,242.75,15288.395,0.0001058137465793,0.6425822997245093,0.0005675804470621,22.50649371789514,문헌기반,0.45,0.35,0.2
2022,1,35320,16.71,242.8,4057.188000000001,2.3693618195818475e-05,0.6427407998133233,0.0001244236382413,22.499482679049954,문헌기반,0.45,0.35,0.2
2022,1,32070,50.09,242.46666666666667,12145.155333333332,8.29365376996702e-05,0.6416841325545636,0.0004435556596961,22.47154789680013,문헌기반,0.45,0.35,0.2
2022,1,22040,121.87,240.6,29321.922,0.0002103318870701,0.6357667959055089,0.0011213101612256,22.28372899483548,문헌기반,0.45,0.35,0.2
2022,1,36010,188.8,239.6938775510204,45254.204081632655,0.0003291194425642,0.6328943861327171,0.0017499602506176,22.20111309457284,문헌기반,0.45,0.35,0.2
2022,1,22070,417.86,239.07258064516128,99898.8685483871,0.00073565578593,0.6309248738375467,0.0039061091956217,22.193597278593423,문헌기반,0.45,0.35,0.2
2022,1,35340,13.05,240.0,3132.0,1.7197839724155883e-05,0.6338647948397413,8.791791257540236e-05,22.18780008043004,문헌기반,0.45,0.35,0.2
2022,1,21140,111.11,237.45945945945945,26384.120540540534,0.0001912350082846,0.6258112768135182,0.0010053914786011,21.93210809341797,문헌기반,0.45,0.35,0.2
2022,1,26040,96.61,236.90625,22887.5128125,0.0001655003667985,0.6240576018443772,0.0008674236250608,21.86681205356035,문헌기반,0.45,0.35,0.2
2022,1,37320,66.45,235.4,15642.330000000002,0.0001119723125074,0.6192827866688565,0.0005815458832908,21.691567205138625,문헌기반,0.45,0.35,0.2
2022,1,22030,55.42,234.1578947368421,12977.03052631579,9.23962369493865e-05,0.6153453107783201,0.0004763794831604,21.55077129756713,문헌기반,0.45,0.35,0.2
2022,1,22060,608.61,232.6057142857143,141566.16377142858,0.0010741994316868,0.610424895991139,0.0055502019082962,21.5242143722817,문헌기반,0.45,0.35,0.2
2022,1,36020,171.57,233.11320754716985,39995.233018867926,0.0002985395892673,0.6120336505314028,0.0015424537169159,21.46546112445445,문헌기반,0.45,0.35,0.2
2022,1,35330,28.48,232.875,6632.28,4.458304787108315e-05,0.6112785321837513,0.0002260306652634,21.40127547689076,문헌기반,0.45,0.35,0.2
2022,1,21010,40.37,232.84615384615384,9399.99923076923,6.568545388968103e-05,0.6111870898248202,0.0003352383062605,21.40120875541895,문헌기반,0.45,0.35,0.2
2022,1,26010,79.9,232.56,18581.544,0.0001358434109893,0.6102799816242234,0.0006975203014172,21.379862716370685,문헌기반,0.45,0.35,0.2
2022,1,37410,40.71,232.0909090909091,9448.42090909091,6.628888686245843e-05,0.6087929626091687,0.0003371489109215,21.317479669448144,문헌기반,0.45,0.35,0.2
2022,1,37360,10.13,231.66666666666663,2346.783333333333,1.2015415369714684e-05,0.6074481133707471,5.693512397281149e-05,21.26236336414724,문헌기반,0.45,0.35,0.2
2022,1,36370,49.52,231.06666666666663,11442.421333333332,8.19249000688375e-05,0.6055461123049796,0.0004158274416257,21.206117100009894,문헌기반,0.45,0.35,0.2
2022,1,37310,6.37,230.5,1468.285,5.342156611941094e-06,0.603749777965088,2.227166189305212e-05,21.13192805906348,문헌기반,0.45,0.35,0.2
2022,1,38320,63.9,230.28571428571428,14715.257142857145,0.0001074465652115,0.6030704918701709,0.0005449657856294,21.12320162660309,문헌기반,0.45,0.35,0.2
2022,1,21050,236.79,229.0810810810811,54244.10918918919,0.0004142922318689,0.5992518024717187,0.0021046805989352,21.03454984892296,문헌기반,0.45,0.35,0.2
2022,1,24040,379.79,228.1238938053097,86639.17362831859,0.0006680890410076,0.5962175171072915,0.0033829130612511,20.96533536682557,문헌기반,0.45,0.35,0.2
2022,1,21130,137.41,228.57142857142856,31408.0,0.0002379123235317,0.5976362031108351,0.0012036218548336,20.952045600534834,문헌기반,0.45,0.35,0.2
2022,1,33380,48.72,227.26666666666668,11072.432,8.05050577799495e-05,0.5935001055551182,0.0004012285394544,20.78415099281832,문헌기반,0.45,0.35,0.2
2022,1,33340,73.91,226.45,16736.9195,0.0001252123418513,0.5909112707711568,0.0006247357906435,20.700023748186663,문헌기반,0.45,0.35,0.2
2022,1,38070,300.48,225.3404255319149,67710.29106382979,0.000527329426093,0.5873939177364128,0.0026360242191326,20.635237429331283,문헌기반,0.45,0.35,0.2
2022,1,35050,88.56,225.56521739130437,19976.055652173916,0.0001512132037665,0.5881065083299706,0.0007525444260407,20.60558327423928,문헌기반,0.45,0.35,0.2
2022,1,32040,103.55,224.42424242424244,23239.130303030302,0.0001778174986546,0.5844896156576941,0.0008812976178587,20.482764287815925,문헌기반,0.45,0.35,0.2
2022,1,24050,314.66,223.1,70200.64600000001,0.0005524961306635,0.5802917648206212,0.0027342877224537,20.38975984905068,문헌기반,0.45,0.35,0.2
2022,1,39020,338.86,222.7717391304348,75488.43152173913,0.0005954463599024,0.5792511772810164,0.0029429312064126,20.359444915159436,문헌기반,0.45,0.35,0.2
2022,1,22020,248.5,222.84146341463412,55376.10365853659,0.0004350751733725,0.5794722033857782,0.0021493464177238,20.344092429658478,문헌기반,0.45,0.35,0.2
2022,1,21030,66.22,222.75,14750.505,0.0001115641078493,0.5791822641989234,0.0005463565825303,20.287326763466147,문헌기반,0.45,0.35,0.2
2022,1,37050,356.32,221.8762886597938,79058.95917525773,0.0006264344178573,0.5764125976985144,0.0030838157650125,20.264306783551834,문헌기반,0.45,0.35,0.2
2022,1,36450,27.01,222.375,6006.34875,4.197408766525146e-05,0.5779935135328187,0.0002013329016756,20.235688465627103,문헌기반,0.45,0.35,0.2
2022,1,37390,104.09,221.85,23092.3665,0.0001787758921996,0.5763292626002721,0.0008755066660401,20.197079239479308,문헌기반,0.45,0.35,0.2
2022,1,24010,76.6,221.0,16928.6,0.0001299865615476,0.5736347610904347,0.0006322990488662,20.095712014412182,문헌기반,0.45,0.35,0.2
2022,1,35040,159.5,220.27027027027023,35133.10810810811,0.0002771177187337,0.5713215165509875,0.0013506057917962,20.035735492463505,문헌기반,0.45,0.35,0.2
2022,1,26020,208.32,219.44776119402985,45715.3576119403,0.0003637635944131,0.5687141613182997,0.0017681562759306,19.95672813340769,문헌기반,0.45,0.35,0.2
2022,1,35011,797.38,217.78636363636363,173658.49063636363,0.0014092289677785,0.5634475281093916,0.0068164890634613,19.920408568647964,문헌기반,0.45,0.35,0.2
2022,1,21020,31.86,219.2,6983.712,5.058188154163494e-05,0.5679287578931319,0.0002398973390446,19.884580657709883,문헌기반,0.45,0.35,0.2
2022,1,21060,167.06,217.2962962962963,36301.51925925926,0.0002905352283637,0.5618940137708818,0.0013967085265365,19.707298737787955,문헌기반,0.45,0.35,0.2
2022,1,32350,53.32,216.92857142857144,11566.631428571429,8.86691509410555e-05,0.5607283252870118,0.0004207284775899,19.63789606638956,문헌기반,0.45,0.35,0.2
2022,1,24020,314.43,216.01941747572812,67922.9854368932,0.0005520879260054,0.5578463056415872,0.0026444166349808,19.602352986825416,문헌기반,0.45,0.35,0.2
2022,1,26310,72.5,216.4782608695652,15694.673913043478,0.0001227098698171,0.5593008400150847,0.0005836112500378,19.59272356967049,문헌기반,0.45,0.35,0.2
2022,1,32380,78.55,215.8,16951.09,0.0001334474271268,0.5571507518537824,0.000633186450962,19.51894517812233,문헌기반,0.45,0.35,0.2
2022,1,22050,350.43,215.0103092783505,75346.06268041237,0.0006159808290054,0.5546474308634421,0.0029373136693662,19.499125490913045,문헌기반,0.45,0.35,0.2
2022,1,35012,527.95,214.2171052631579,113095.92072368422,0.0009310438329096,0.5521329727263297,0.0044268335957549,19.45508768981757,문헌기반,0.45,0.35,0.2
2022,1,34340,66.38,214.1578947368421,14215.801052631576,0.0001118480763071,0.5519452752527342,0.000525258432084,19.3336229659212,문헌기반,0.45,0.35,0.2
2022,1,37040,233.39,213.53030303030303,49835.83742424242,0.0004082579021411,0.5499558084282272,0.0019307406432591,19.305439713449488,문헌기반,0.45,0.35,0.2
2022,1,35020,417.51,212.18803418803415,88590.62615384615,0.0007350346049287,0.5457008138139906,0.003459912752716,19.20180329576578,문헌기반,0.45,0.35,0.2
2022,1,22010,76.31,205.1851851851852,15657.681481481482,0.0001294718687179,0.5235017700359436,0.0005821516163651,18.34003121767764,문헌기반,0.45,0.35,0.2
2022,1,32030,483.54,203.88194444444449,98585.07541666666,0.0008522248378477,0.5193704945728759,0.003854270032502,18.29340282840385,문헌기반,0.45,0.35,0.2
2022,1,21040,54.03,204.46153846153845,11047.056923076923,8.99292609724436e-05,0.5212078086365847,0.0004002272990612,18.25432466500545,문헌기반,0.45,0.35,0.2
2022,1,35310,182.3,202.69767441860463,36951.78604651163,0.000317583223967,0.5156163564873694,0.0014223665127459,18.08931105239136,문헌기반,0.45,0.35,0.2
2022,1,34030,202.27,202.17543859649123,40894.02596491228,0.0003530260371033,0.5139608680036332,0.0015779179563124,18.036074910923062,문헌기반,0.45,0.35,0.2
2022,1,34380,138.45,202.26829268292684,28004.045121951214,0.0002397581185073,0.5142552156225688,0.0010693098631548,18.03110785938584,문헌기반,0.45,0.35,0.2
2022,1,35060,104.12,199.66666666666663,20789.29333333333,0.0001788291362854,0.5060080565298096,0.0007846328574618,17.73402194682542,문헌기반,0.45,0.35,0.2
2022,1,36040,105.54,198.84375,20985.969375,0.0001813493563482,0.5033994092347465,0.0007923932279186,17.642987908810166,문헌기반,0.45,0.35,0.2
2022,1,37400,97.13,196.08,19045.2504,0.0001664232642862,0.4946383168255546,0.0007158170569176,17.334146476925646,문헌기반,0.45,0.35,0.2
2022,1,21120,127.06,193.85,24630.581,0.0002195431139193,0.4875692128644517,0.0009362009644447,17.093525909671072,문헌기반,0.45,0.35,0.2
2022,1,21150,93.25,191.1818181818182,17827.704545454544,0.0001595370291851,0.4791110717613792,0.0006677755832369,16.789422189626347,문헌기반,0.45,0.35,0.2
2022,1,32060,249.48,190.68253968253967,47571.48,0.0004368144801763,0.4775283580318083,0.0018413944661156,16.76997707204354,문헌기반,0.45,0.35,0.2
2022,1,34310,76.75,190.7826086956522,14642.565217391306,0.0001302527819768,0.4778455769811255,0.0005420975345397,16.741298520219146,문헌기반,0.45,0.35,0.2
2022,1,37080,178.85,188.94444444444449,33792.71388888889,0.0003114601540961,0.4720185930397039,0.0012977170128118,16.5606208035802,문헌기반,0.45,0.35,0.2
2022,1,32330,59.98,188.58823529411765,11311.522352941176,0.000100489337996,0.470889409400441,0.0004106624781067,16.493864598787393,문헌기반,0.45,0.35,0.2
2022,1,32340,222.29,187.76785714285717,41738.91696428571,0.0003885575903828,0.4682888092037244,0.0016112553526478,16.43981852075054,문헌기반,0.45,0.35,0.2
2022,1,11180,140066.4,43.42013112024559,6081701.453540767,0.2485842841277641,0.0107062613101685,0.2399338615611053,16.35968916282739,문헌기반,0.45,0.35,0.2
2022,1,34330,231.14,183.39622641509436,42390.20377358491,0.0004042645957036,0.4544307320314791,0.0016369535865096,15.956006599638624,문헌기반,0.45,0.35,0.2
2022,1,33330,68.08,183.5,12492.68,0.000114865241171,0.454759694479961,0.0004572681593648,15.930903605838628,문헌기반,0.45,0.35,0.2
2022,1,37060,239.68,183.0,43861.44,0.0004194214121375,0.4531746935918213,0.0016950050809857,15.913888340879645,문헌기반,0.45,0.35,0.2
2022,1,34070,180.78,180.05882352941177,32551.03411764706,0.0003148855236181,0.4438511589557058,0.0012487232719787,15.573934877452093,문헌기반,0.45,0.35,0.2
2022,1,32410,79.34,180.04545454545453,14284.806363636364,0.0001348495213871,0.4438087792528143,0.0005279812181048,15.54993512667302,문헌기반,0.45,0.35,0.2
2022,1,37030,162.02,179.05,29009.681000000004,0.0002815902219437,0.4406531865755181,0.0011089898714168,15.45771288755894,문헌기반,0.45,0.35,0.2
2022,1,32390,143.87,178.06451612903226,25618.141935483876,0.0002493775500145,0.4375292009540558,0.000975167778313,15.34424737870887,문헌기반,0.45,0.35,0.2
2022,1,37380,12.31,178.25,2194.2575,1.588448560693448e-05,0.4381171851544947,5.091681609523969e-05,15.33583461858153,문헌기반,0.45,0.35,0.2
2022,1,37090,113.33,176.85294117647058,20042.74382352941,0.0001951750706362,0.4336885062023398,0.0007551757832229,15.202984110924984,문헌기반,0.45,0.35,0.2
2022,1,34350,94.13,176.33333333333334,16598.256666666668,0.0001610988557029,0.432041348416626,0.0006192644838889,15.14108193276632,문헌기반,0.45,0.35,0.2
2022,1,39010,1381.43,173.68134715025906,239928.6233937824,0.0024458025788098,0.4236345475056124,0.0094313514333661,15.1258973074102,문헌기반,0.45,0.35,0.2
2022,1,25040,1780.96,172.7280163599182,307621.6880163599,0.0031548895659091,0.4206124872068502,0.0121023593221392,15.105454269148453,문헌기반,0.45,0.35,0.2
2022,1,34060,296.87,174.5,51803.815,0.0005209223877643,0.4262296784934473,0.0020083923740396,14.981648102200849,문헌기반,0.45,0.35,0.2
2022,1,35030,529.36,174.0205479452055,92119.51726027398,0.0009335463049438,0.424709814628108,0.0035991544318517,14.978836184343288,문헌기반,0.45,0.35,0.2
2022,1,25030,1273.62,172.09397590361445,219182.32959036145,0.0022544610823535,0.4186025778341343,0.0086127518512567,14.924796009925748,문헌기반,0.45,0.35,0.2
2022,1,33360,113.99,170.61290322580646,19448.16483870968,0.0001963464405245,0.4139075748146843,0.0007317151057103,14.510235010451764,문헌기반,0.45,0.35,0.2
2022,1,34360,284.61,169.80722891566265,48328.83542168675,0.0004991633046871,0.4113535858204258,0.001871277916026,14.457263410746346,문헌기반,0.45,0.35,0.2
2022,1,34020,236.56,168.71830985915494,39912.00338028169,0.0004138840272108,0.407901710477072,0.0015391696726422,14.325968041374852,문헌기반,0.45,0.35,0.2
2022,1,33041,467.73,167.26923076923077,78236.83730769232,0.0008241652046136,0.4033081271880432,0.0030513767846525,14.213899421482177,문헌기반,0.45,0.35,0.2
2022,1,36320,25.14,166.14285714285714,4176.831428571429,3.865520631497576e-05,0.3997375207916846,0.0001291444843625,13.995135601680389,문헌기반,0.45,0.35,0.2
2022,1,33020,1091.35,161.31046931407943,176046.18068592055,0.001930967764859,0.3844188427907888,0.0069107016536855,13.679767080169974,문헌기반,0.45,0.35,0.2
2022,1,32370,132.85,162.17857142857142,21545.42321428571,0.0002298192224851,0.3871707280357202,0.0008144679504395,13.577606705270831,문헌기반,0.45,0.35,0.2
2022,1,25050,378.95,161.21259842519686,61091.514173228345,0.0006665982066043,0.384108591899185,0.0023748629703785,13.521294895176242,문헌기반,0.45,0.35,0.2
2022,1,25020,660.31,160.0103626943005,105656.44259067356,0.0011659567396062,0.3802975024967371,0.0041332894211424,13.445546429090928,문헌기반,0.45,0.35,0.2
2022,1,25010,396.87,158.09677419354838,62743.86677419355,0.0006984026738753,0.3742314235502853,0.0024400608877253,13.178329162338883,문헌기반,0.45,0.35,0.2
2022,1,33030,371.01,158.03603603603602,58632.94972972972,0.000652506271887,0.3740388834830832,0.0022778538445507,13.166280781033842,문헌기반,0.45,0.35,0.2
2022,1,33320,32.59,158.14285714285714,5153.875714285715,5.187748763024525e-05,0.3743775065814502,0.0001676963361566,13.108901144017254,문헌기반,0.45,0.35,0.2
2022,1,34370,269.94,155.8235294117647,42063.00352941176,0.0004731269467147,0.3670252335541134,0.001624043040381,12.899654747803751,문헌기반,0.45,0.35,0.2
2022,1,33042,715.41,154.30316742081448,110390.02900452488,0.0012637483772533,0.3622056833422136,0.0043200655218268,12.820468904390417,문헌기반,0.45,0.35,0.2
2022,1,33390,92.04,152.76923076923077,14060.88,0.0001573895177232,0.3573431014319934,0.0005191456145299,12.52447399070791,문헌기반,0.45,0.35,0.2
2022,1,34050,645.31,151.2941176470588,97631.60705882352,0.0011393346966895,0.3526669902144954,0.0038166484309437,12.470947687477242,문헌기반,0.45,0.35,0.2
2022,1,32010,2379.98,147.01156069364163,349884.5742196532,0.0042180319757712,0.3390912770651456,0.0137699526432676,12.333405189055156,문헌기반,0.45,0.35,0.2
2022,1,29010,1850.97,147.6990291262136,273386.4719417476,0.0032791435142154,0.3412705532175347,0.0107515188376822,12.307061197507052,문헌기반,0.45,0.35,0.2
2022,1,33044,715.57,147.45685279187816,105515.70015228426,0.0012640323457111,0.3405028538075186,0.0041277360581011,12.057036059982176,문헌기반,0.45,0.35,0.2
2022,1,33043,996.84,145.4440789473684,144984.47565789474,0.0017632311464555,0.3341223571451742,0.0056850803934992,11.88732950954158,문헌기반,0.45,0.35,0.2
2022,1,32020,1958.67,142.70546737213405,279512.9177777778,0.0034702897823569,0.3254409535871422,0.0109932538699106,11.766461493154251,문헌기반,0.45,0.35,0.2
2022,1,32320,335.49,143.40506329113924,48110.96468354431,0.0005894652742604,0.3276586738930664,0.0018626812530805,11.531833148660656,문헌기반,0.45,0.35,0.2
2022,1,34080,962.8,136.3386454183267,131266.84780876496,0.0017028168570633,0.3052581166843189,0.0051438153111075,10.863537148741164,문헌기반,0.45,0.35,0.2
2022,1,31130,59541.45,66.38328880252611,3952557.271071168,0.1056683724770245,0.0834995119519793,0.1559228784652824,10.796017249091031,문헌기반,0.45,0.35,0.2
2022,1,32310,438.9,134.3109243697479,58949.06470588235,0.0007729976381278,0.2988302373585252,0.0022903269922767,10.539649741109669,문헌기반,0.45,0.35,0.2
2022,1,34040,1886.53,130.5141129032258,246218.78941532256,0.0033422555039565,0.2867943382654525,0.0096795464760769,10.381794266490418,문헌기반,0.45,0.35,0.2
2022,1,34012,2319.25,129.18015267175574,299601.0690839695,0.004110248198016,0.2825656819622064,0.0117858847089613,10.310477731767174,문헌기반,0.45,0.35,0.2
2022,1,23320,66.58,132.05263157894737,8792.064210526316,0.0001122030368793,0.2916714452003288,0.0003112506312456,10.21977473129599,문헌기반,0.45,0.35,0.2
2022,1,33350,394.25,128.9673913043478,50845.39402173913,0.0006937526903792,0.2818912280495997,0.0019705753538179,9.936823359879416,문헌기반,0.45,0.35,0.2
2022,1,34011,1518.23,126.74766355140189,192432.1052336449,0.0026885956102097,0.2748546871299046,0.0075572513995988,9.892045879998076,문헌기반,0.45,0.35,0.2
2022,1,31050,56486.51,62.554804711717296,3533502.601896466,0.1002464562245051,0.0713632105836583,0.13938797443289,9.796562389188576,문헌기반,0.45,0.35,0.2
2022,1,33370,844.5699999999999,126.55023923444976,106880.53555023923,0.0014929819147943,0.2742288516944857,0.0041815892280697,9.748825780034142,문헌기반,0.45,0.35,0.2
2022,1,32360,314.33,126.63366336633663,39804.75940594059,0.0005519104457193,0.2744933063407517,0.0015349380795967,9.662800453575615,문헌기반,0.45,0.35,0.2
2022,1,31280,1349.82,124.43157894736842,167960.23389473683,0.0023897010603701,0.2675126948211054,0.006591649358035,9.60231385361605,문헌기반,0.45,0.35,0.2
2022,1,31070,5530.14,116.30423782416192,643178.7177609109,0.0098089449567255,0.2417490090241131,0.0253426444027183,9.409470726950977,문헌기반,0.45,0.35,0.2
2022,1,31220,1800.42,115.95582329317268,208769.183373494,0.0031894272295863,0.2406445343419957,0.0082018737820294,8.730120402941823,문헌기반,0.45,0.35,0.2
2022,1,31240,16085.76,93.3999569707401,1502409.2918416525,0.0285430895335154,0.169142398034366,0.0592458463694278,8.389339887599563,문헌기반,0.45,0.35,0.2
2022,1,31350,366.94,112.94594594594597,41444.38540540541,0.0006452828242423,0.2311032178049041,0.0015996338354119,8.149643026970791,문헌기반,0.45,0.35,0.2
2022,1,31210,2930.62,108.88732394366195,319107.3692957746,0.0051953094232128,0.2182373788484176,0.0125555570828892,8.12320832539698,문헌기반,0.45,0.35,0.2
2022,1,31101,45104.98,60.38800499142099,2723799.7573779444,0.0800464842166959,0.0644944516214776,0.1074390192876428,8.008177982255887,문헌기반,0.45,0.35,0.2
2022,1,31023,39218.7,65.22907450008849,2558199.5040966203,0.0695994976314013,0.0798406505630451,0.1009048257869732,7.944496678859105,문헌기반,0.45,0.35,0.2
2022,1,31030,36858.19,66.16961637807329,2438892.292690137,0.0654100577297226,0.0828221699869219,0.096197245998246,7.766173467344709,문헌기반,0.45,0.35,0.2
2022,1,31140,3463.83,104.9421906693712,363501.908306288,0.0061416520567853,0.2057312993612574,0.0143072603715002,7.763115027629352,문헌기반,0.45,0.35,0.2
2022,1,23310,1056.68,107.48905109489051,113581.53051094893,0.0018694353496643,0.213804851434089,0.004445994607003,7.656214283068074,문헌기반,0.45,0.35,0.2
2022,1,31230,32000.79,68.13962348722546,2180521.7818937697,0.0567891303121668,0.0890670960222172,0.0860025580134258,7.392910385093629,문헌기반,0.45,0.35,0.2
2022,1,31180,45702.09,55.32612752721617,2528519.659600311,0.0811062367530933,0.0484482910686401,0.0997337294681818,7.340145430655241,문헌기반,0.45,0.35,0.2
2022,1,31192,18005.68,82.05166199439327,1477395.969339207,0.0319505690426177,0.1331682828016051,0.0582588799482595,7.2638431039391715,문헌기반,0.45,0.35,0.2
2022,1,31200,14864.58,85.20639884532115,1266557.3321481838,0.0263757357755851,0.1431688042227402,0.0499396870392775,7.196609998482792,문헌기반,0.45,0.35,0.2
2022,1,31092,6340.94,91.98052309404564,583242.9781079578,0.0112479551165135,0.1646427901239335,0.0229777221713928,6.728210078008639,문헌기반,0.45,0.35,0.2
2022,1,23040,8210.68,89.3375850340136,733522.3226870748,0.0145663750180453,0.1562646717790358,0.0289073889271893,6.70289816662208,문헌기반,0.45,0.35,0.2
2022,1,23080,18467.75,76.82696252097706,1418821.137096774,0.0327706522006508,0.1166059761903502,0.0559476558978282,6.674841633648112,문헌기반,0.45,0.35,0.2
2022,1,31370,1473.79,97.94025974025972,144343.3754025974,0.0026097233710619,0.1835351658785891,0.0056597840969148,6.654364039386704,문헌기반,0.45,0.35,0.2
2022,1,31080,2750.42,95.75376196990425,263363.06199726404,0.0048754899476408,0.1766039640627314,0.0103560188380383,6.607656166600206,문헌기반,0.45,0.35,0.2
2022,1,31091,7420.33,89.3951762523191,663341.708200371,0.013163659576767,0.1564472360433624,0.0261382282165895,6.59078250680399,문헌기반,0.45,0.35,0.2
2022,1,31380,4217.47,93.30930656934306,393529.20117700734,0.0074792144850322,0.168855036100917,0.0154920661796486,6.556332238951519,문헌기반,0.45,0.35,0.2
2022,1,23010,4241.62,93.1602023608769,395150.17753794265,0.007522075974128,0.1683823754952285,0.0155560260649295,6.542997082467352,문헌기반,0.45,0.35,0.2
2022,1,31193,20005.03,73.96504504504504,1479672.9450774775,0.035499021142978,0.107533692708081,0.0583487240141675,6.528109676500198,문헌기반,0.45,0.35,0.2
2022,1,31191,5468.53,91.37443218689162,499683.8236469824,0.0096995993524525,0.1627214808716686,0.0196806759822616,6.525347321013999,문헌기반,0.45,0.35,0.2
2022,1,23030,7314.99,88.86651162790697,650057.6438930233,0.0129767018433776,0.1547713682449199,0.0256140705239555,6.513230882003304,문헌기반,0.45,0.35,0.2
2022,1,31014,9662.69,84.68232044198895,818259.0109116023,0.0171434065204056,0.1415074747532676,0.0322508978077244,6.369232865937108,문헌기반,0.45,0.35,0.2
2022,1,23060,15889.54,77.25503806538289,1227547.017541424,0.0281948377161084,0.1179629764264984,0.0484004324843371,6.365480521839069,문헌기반,0.45,0.35,0.2
2022,1,31012,7467.53,87.02768804799261,649881.8713290263,0.0132474302718114,0.1489422942303271,0.0256071349551836,6.321257359396637,문헌기반,0.45,0.35,0.2
2022,1,23050,9862.86,83.95703544575726,828056.4866165415,0.017498668809114,0.1392083200269044,0.032637482977769,6.312480956907166,문헌기반,0.45,0.35,0.2
2022,1,31250,16171.76,75.92052836725856,1227768.5638284972,0.0286957225795708,0.1137325783129823,0.0484091741757319,6.2401312405497125,문헌기반,0.45,0.35,0.2
