연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2023,3,서대문구,0.0065714285714285,53.31873026012279,39.79141418703166,83.64,38.70967741935484,43.09327865901614,16.146834983609583
2023,3,서초구,0.0051428571428571,63.47315376698961,44.493912854085785,60.7,11.29032258064516,35.99250641177269,11.059705942607936
2023,3,성동구,0.0045714285714285,58.62546133645622,46.24680654503319,74.32,9.67741935483871,37.77485173297991,12.336612218277674
2023,3,성북구,0.0074285714285714,65.3219329997516,44.14304961492064,87.84,9.67741935483871,41.3979661081879,14.932280649150979
2023,3,송파구,0.0042857142857142,61.42476667021541,45.25540183456168,59.15,11.29032258064516,35.42495535994159,10.653101514597752
2023,3,양천구,0.0068571428571428,67.21912150892508,43.70745954548056,67.12,9.67741935483871,37.5461715104203,12.172781333300717
2023,3,영등포구,0.0062857142857142,58.35374303559389,45.47086984271071,75.18,6.451612903225806,37.09250229916322,11.847764033880907
2023,3,용산구,0.0051428571428571,68.042788956315,45.62270328028988,82.62,4.838709677419355,40.22586895423342,14.092567831566674
2023,3,은평구,0.0057142857142857,57.309108733454,41.72787271274765,67.84,11.29032258064516,35.63460366251223,10.803297568106975
2023,3,종로구,0.0055974025974025,61.78472444018597,43.891650557852,69.3,12.903225806451612,37.5770396414174,12.194895852703553
2023,3,중구,0.0051428571428571,60.546093722275465,45.4442566110704,58.64,11.29032258064516,35.18516315422678,10.481309792370466
2023,3,중랑구,0.0055974025974025,57.71976028247986,44.17377368836065,86.78,12.903225806451612,40.3164714359779,14.157477182271183
2023,4,강남구,0.1511428571428571,44.12537261790696,51.23158027574105,32.94,14.516129032258066,28.592844956609788,5.7584469567627155
