자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL,_global_excluded,_tag_match
구로구,소음,키워드:조용한 카페,히어로스터 본점,"음식점>카페,디저트",서울특별시 구로구 경인로63길 21-8 1층 헤라시보리와 일성사이골목,126.8847408,37.50835,,http://www.instagram.com/_heroaster_,False,True
구로구,소음,키워드:조용한 카페,씬(scene),"음식점>카페,디저트",서울특별시 구로구 경인로19길 36-20,126.8429024,37.4972058,,,False,True
구로구,소음,키워드:도서관,서울특별시교육청 고척도서관,"교육,학문>도서관",서울특별시 구로구 고척로45길 31 고척시립도서관,126.8530691,37.5052937,,http://gclib.sen.go.kr/,False,True
구로구,소음,키워드:도서관,서울특별시교육청구로도서관,"교육,학문>도서관",서울특별시 구로구 공원로 15 시립구로도서관,126.891682,37.4984823,,http://grlib.sen.go.kr,False,True
구로구,소음,키워드:도서관,구로미래도서관,"교육,학문>군구립도서관",서울특별시 구로구 새말로 111 구로미래도서관,126.8914272,37.5069996,,https://lib.guro.go.kr/#/,False,True
구로구,소음,키워드:북카페,시아북카페 아이파크몰 고척점,"키즈카페,실내놀이터",서울특별시 구로구 경인로43길 49 MD동 2층 A-202호,126.857744,37.4992011,,https://blog.naver.com/khk7777khk,False,True
구로구,소음,키워드:북카페,랑데자뷰 NC구로점,"음식점>카페,디저트",서울특별시 구로구 구로중앙로 152 3층 랑데자뷰,126.8827731,37.5011602,,http://instagram.com/rendejavous_gr,False,True
구로구,소음,키워드:북카페,책다방with카페꼼마,"카페,디저트>북카페",서울특별시 구로구 디지털로26길 38 지하1층,126.8953622,37.4798724,,https://www.instagram.com/book_dabang/,False,True
구로구,소음,키워드:북카페,브리오슈미엘,"음식점>카페,디저트",서울특별시 구로구 새말로 111 1층,126.8915924,37.5068747,,,False,True
구로구,소음,키워드:미술관,현대미술관회,"문화,예술>갤러리,화랑",서울특별시 구로구 디지털로31길 12,126.8949784,37.4852224,,,False,True
구로구,소음,키워드:박물관,넷마블게임박물관,"여행,명소>박물관",서울특별시 구로구 디지털로26길 38 3층,126.8953622,37.4798724,,https://netmarblegamemuseum.org/ko,False,True
구로구,소음,키워드:박물관,G밸리산업박물관,"여행,명소>박물관",서울특별시 구로구 디지털로26길 38 G타워 3층,126.8949665,37.4802683,,https://www.seoul.go.kr/museumg/index.do,False,True
구로구,소음,키워드:박물관,평강성서유물박물관,"여행,명소>박물관",서울특별시 구로구 오류로8라길 44 평강성서유물박물관,126.8440679,37.4919737,,https://www.instagram.com/apmuseum,False,True
구로구,소음,키워드:전시회,이나디자인,"문화,예술>박람회,전시회",서울특별시 구로구 경인로 661,126.8877039,37.5095178,,http://www.designinna.co.kr,False,True
구로구,소음,키워드:힐링,나비잠안마의자 구로디지털단지점,힐링카페,서울특별시 구로구 디지털로 288 제지층 123호,126.8953657,37.4837318,,https://www.nabi-jam.com/book,False,True
구로구,소음,키워드:수목원,푸른수목원,"여행,명소>식물원,수목원",서울특별시 구로구 서해안로 2117,126.8250223,37.4837811,,https://botanicpark.seoul.go.kr/front/arboretum/arboretum.do,False,True
구로구,소음,키워드:산책코스,경기둘레길부천55코스,"여행,명소>도보코스",,126.8235156,37.5149033,,,False,True
금천구,소음,키워드:조용한 카페,인크커피 가산점,"음식점>카페,디저트",서울특별시 금천구 가산디지털2로 127-20,126.878041,37.4793668,,https://smartstore.naver.com/inccoffee,False,True
금천구,소음,키워드:조용한 카페,파리바게뜨 독산역점,"카페,디저트>베이커리",서울특별시 금천구 범안로 1152 (독산동) 1층,126.8898042,37.4663686,,https://www.paris.co.kr/,False,True
금천구,소음,키워드:조용한 카페,할리스 가산디지털단지점,"카페,디저트>카페",서울특별시 금천구 가산디지털1로 186,126.8814603,37.4813854,,http://www.hollys.co.kr/,False,True
금천구,소음,키워드:조용한 카페,온초점,"음식점>카페,디저트",서울특별시 금천구 남부순환로124길 17 1층 101호,126.9029538,37.4788962,,http://www.instagram.com/onchojjum,False,True
금천구,소음,키워드:조용한 카페,5TO7&amp;구욱희씨 퍼블릭가산점,"음식점>카페,디저트",서울특별시 금천구 디지털로 178 가산퍼블릭 1층 M-111호,126.8871293,37.4766286,,,False,True
금천구,소음,키워드:도서관,금천구립독산도서관,"교육,학문>군구립도서관",서울특별시 금천구 독산로54길 114 금천구립도서관,126.9080684,37.4675724,,http://www.geumcheonlib.seoul.kr/,False,True
금천구,소음,키워드:도서관,금천구립가산도서관,"교육,학문>군구립도서관",서울특별시 금천구 가산로5길 43 금천구립가산정보도서관,126.8921363,37.4734953,,https://blog.naver.com/culture_geumcheon,False,True
금천구,소음,키워드:도서관,금천구립금나래도서관,"교육,학문>도서관",서울특별시 금천구 시흥대로73길 70 금천구 종합청사,126.8957383,37.4565794,,http://geumcheonlib.seoul.kr,False,True
금천구,소음,키워드:도서관,금천구립시흥도서관,"교육,학문>군구립도서관",서울특별시 금천구 금하로 764 금천종합복지타운(시흥2동주민센터),126.914504,37.4496331,,http://geumcheonlib.seoul.kr/,False,True
금천구,소음,키워드:북카페,원두서점,"음식점>카페,디저트",서울특별시 금천구 서부샛길 578 1층(가산동),126.8769793,37.4781199,,https://www.instagram.com/coffeebeansbookstore,False,True
금천구,소음,키워드:북카페,북티디저트카페,"음식점>카페,디저트",서울특별시 금천구 벚꽃로 298 118호,126.8837813,37.4814002,,,False,True
금천구,소음,키워드:북카페,시아북카페 금천점,"키즈카페,실내놀이터",서울특별시 금천구 시흥대로 291 상가 2층 223호,126.8971023,37.4593755,,https://www.instagram.com/siabook_geumcheon/,False,True
금천구,소음,키워드:북카페,카페시우,"카페,디저트>북카페",서울특별시 금천구 독산로85길 15-1,126.9022475,37.4722652,,,False,True
금천구,소음,키워드:북카페,원테이블,"음식점>카페,디저트",서울특별시 금천구 금하로24길 46 1층,126.9083797,37.4488688,,,False,True
금천구,소음,키워드:미술관,서울시립 서서울미술관,"문화,예술>미술관",서울특별시 금천구 시흥대로79길 65,126.8954095,37.4577976,,https://sema.seoul.go.kr/,False,True
금천구,소음,키워드:미술관,아트센터예술의시간,"문화,예술>미술관",서울특별시 금천구 범안로9길 23 아트센터예술의시간,126.8900963,37.4675725,,http://www.artmoment.org,False,True
금천구,소음,키워드:박물관,서울독산동유적발굴전시관,"여행,명소>박물관",서울특별시 금천구 벚꽃로 40,126.8946982,37.4598222,,,False,True
금천구,소음,키워드:전시회,씨씨오씨,"문화,예술>박람회,전시회",서울특별시 금천구 가산디지털2로 70 대륭테크노타운19차 2011호,126.8821667,37.4750189,,http://www.ccoc.co.kr/,False,True
금천구,소음,키워드:전시회,금나래갤러리,"문화,예술>갤러리,화랑",서울특별시 금천구 시흥대로73길 70,126.8955105,37.4568644,,http://gcfac.or.kr,False,True
금천구,소음,키워드:전시회,가나,"문화,예술>박람회,전시회",서울특별시 금천구 가산디지털2로 184 벽산 디지털밸리 2차 1506호,126.8778643,37.4842779,,,False,True
금천구,소음,키워드:힐링,힐링푸드,음식점>한식,서울특별시 금천구 벚꽃로 244 벽산디지털밸리5차 지하1층 비124호,126.8858938,37.4766757,,,False,True
금천구,소음,키워드:힐링,한끼의힐링,음식점>한식,서울특별시 금천구 가산디지털1로 226,126.8800015,37.4854203,,,False,True
금천구,소음,키워드:힐링,나비잠안마의자 가산디지털단지점,힐링카페,서울특별시 금천구 벚꽃로 286 B1층 130호,126.8841305,37.4803343,,https://www.nabi-jam.com/book?branch=Gasan,False,True
금천구,소음,키워드:수목원,도하공원금천의결,"여행,명소>식물원,수목원",서울특별시 금천구,126.8954468,37.4587823,,,False,True
금천구,소음,키워드:산책코스,호암늘솔길,"여행,명소>산책로",서울특별시 금천구 호암로 192,126.9261612,37.4524898,,,False,True
금천구,소음,키워드:산책코스,관악산둘레길-금천구구간,"여행,명소>도보코스",,126.9181956,37.4446265,,,False,True
노원구,소음,키워드:조용한 카페,스타벅스 공릉DT점,"카페,디저트>카페",서울특별시 노원구 동일로 1015 (공릉동),127.0742442,37.6207656,,http://www.starbucks.co.kr/,False,True
노원구,소음,키워드:조용한 카페,시드누아 노원본점,"음식점>카페,디저트",서울특별시 노원구 상계로 84,127.0642411,37.6563524,,,False,True
노원구,소음,키워드:조용한 카페,코타브레드,"카페,디저트>베이커리",서울특별시 노원구 공릉로 165 코타브레드,127.0794729,37.6247402,,http://instagram.com/kotabread_,False,True
노원구,소음,키워드:조용한 카페,할리스 노원문화의거리점,"카페,디저트>카페",서울특별시 노원구 노해로81길 22-26 상계동 광장교회,127.0639816,37.6558297,,http://www.hollys.co.kr/,False,True
노원구,소음,키워드:조용한 카페,파리바게뜨 상계보람점,"카페,디저트>베이커리",서울특별시 노원구 한글비석로 463,127.0664157,37.6642499,,https://www.paris.co.kr/,False,True
노원구,소음,키워드:도서관,서울특별시교육청 노원평생학습관,"교육,학문>도서관",서울특별시 노원구 동일로204길 13 노원평생학습관,127.0677482,37.6393958,,http://nwllc.sen.go.kr/,False,True
노원구,소음,키워드:도서관,노원중앙도서관,"교육,학문>도서관",서울특별시 노원구 노원로34길 43 노원중앙도서관,127.0650731,37.6611397,,http://www.nowonlib.kr/,False,True
노원구,소음,키워드:도서관,월계도서관,"교육,학문>도서관",서울특별시 노원구 월계로 319 월계도서관,127.0561462,37.6286375,,http://www.nowonlib.kr,False,True
노원구,소음,키워드:북카페,노원437,"음식점>카페,디저트",서울특별시 노원구 노해로 437 노원구청 1층,127.056473,37.654358,,https://www.instagram.com/cafe_nowon437,False,True
노원구,소음,키워드:북카페,경춘스테이션북앤커피,"음식점>카페,디저트",서울특별시 노원구 공릉로55길 53,127.0698191,37.6315312,,,False,True
노원구,소음,키워드:북카페,나무늘보 카툰&amp;북카페,"카페,디저트>북카페",서울특별시 노원구 공릉로 187 건설빌딩 2층,127.0791556,37.6265272,,http://www.facebook.com/slothbookcafe,False,True
노원구,소음,키워드:미술관,서울시립 북서울미술관,"문화,예술>미술관",서울특별시 노원구 동일로 1238,127.0667885,37.6409659,,https://sema.seoul.go.kr,False,True
노원구,소음,키워드:박물관,서울생활사박물관,"여행,명소>박물관",서울특별시 노원구 동일로174길 27,127.0768892,37.6199447,,https://museum.seoul.go.kr/sulm,False,True
노원구,소음,키워드:박물관,한국체육박물관,"여행,명소>박물관",서울특별시 노원구 화랑로 727 태릉국제스케이트장 2층,127.1036172,37.6381809,,https://www.sports.or.kr/sports/main/contents.do?menuNo=200076,False,True
노원구,소음,키워드:전시회,경춘선숲길 갤러리,"문화,예술>갤러리,화랑",,127.0937206,37.6250868,,https://www.instagram.com/gc.artgallery,False,True
노원구,소음,키워드:전시회,성취연구소,"문화,예술>박람회,전시회",서울특별시 노원구 공릉로 232,127.0794894,37.6324403,,,False,True
노원구,소음,키워드:힐링,불암산나비정원,"여행,명소>체험,홍보관",서울특별시 노원구 한글비석로12길 51-27 불암산나비정원,127.0806354,37.6554832,,https://www.instagram.com/b__b_garden,False,True
노원구,소음,키워드:힐링,불암산힐링타운,"여행,명소>도시,테마공원",서울특별시 노원구 한글비석로12길 51-27,127.0804201,37.655576,,,False,True
노원구,소음,키워드:조용한,커피베스코 노원점,"카페,디저트>카페",서울특별시 노원구 상계로 55 위성프라자,127.061275,37.656005,,,False,True
노원구,소음,키워드:산책코스,영축산순환산책로,지역명소>도보코스,,127.0554909,37.6230925,,,False,True
노원구,소음,키워드:산책코스,당현천기억길,"여행,명소>산책로",,127.0649443,37.6479842,,,False,True
도봉구,소음,키워드:조용한 카페,투썸플레이스 쌍문중앙점,"카페,디저트>카페",서울특별시 도봉구 도봉로 482 우성빌딩,127.0349487,37.6484789,,,False,True
도봉구,소음,키워드:조용한 카페,와겐커피,브런치카페,서울특별시 도봉구 도봉로150마길 15,127.0450445,37.6667186,,,False,True
도봉구,소음,키워드:조용한 카페,키웨스트 연산군묘점,"카페,디저트>카페",서울특별시 도봉구 방학로17길 85,127.0210949,37.6626331,,,False,True
도봉구,소음,키워드:조용한 카페,글림,"카페,디저트>베이커리",서울특별시 도봉구 도봉로118길 6-8 1층2층,127.0351572,37.6488679,,https://www.instagram.com/gleam_dd/,False,True
도봉구,소음,키워드:조용한 카페,카미노커피로스터스,"음식점>카페,디저트",서울특별시 도봉구 도당로 46 1층,127.0349362,37.6620167,,http://m.smartstore.naver.com/skonnuri,False,True
도봉구,소음,키워드:도서관,도봉문화정보도서관,"교육,학문>도서관",서울특별시 도봉구 덕릉로 315 도봉문화정보도서관,127.043887,37.6446038,,http://dobonglib.seoul.kr/,False,True
도봉구,소음,키워드:도서관,김근태기념도서관,"교육,학문>도서관",서울특별시 도봉구 도봉산길 14,127.04402,37.6876675,,http://geuntae.co.kr,False,True
도봉구,소음,키워드:북카페,창포원 북카페 비상,"카페,디저트>북카페",서울특별시 도봉구 마들로 916 2층 창포원 북카페 비상,127.0471961,37.6895443,,https://www.instagram.com/bookcafe_visang/profilecard/?igsh=NHlqNDNkNHZ5bG96,False,True
도봉구,소음,키워드:북카페,책방스콜레,서점>독립서점,서울특별시 도봉구 마들로 650 2층 216호,127.047079,37.6680424,,https://www.instagram.com/schole2025?igsh=MXJ2bTc5c3ZlMGU2ag==,False,True
도봉구,소음,키워드:북카페,초록뜰 북카페,"카페,디저트>북카페",서울특별시 도봉구 도봉로181길 65-8 1층,127.0421818,37.6848363,,,False,True
도봉구,소음,키워드:북카페,생활용품,서점>독립서점,서울특별시 도봉구 우이천로 477 1층,127.0156047,37.6558392,,https://www.instagram.com/living_.goods/,False,True
도봉구,소음,키워드:북카페,헤이제이,"카페,디저트>북카페",서울특별시 도봉구 도봉로 566,127.0391508,37.6553488,,,False,True
도봉구,소음,키워드:미술관,국립현대미술관 창동레지던시,"문화,예술>미술관",서울특별시 도봉구 덕릉로 257 창동레지던시,127.039413,37.640757,,http://www.mmca.go.kr/,False,True
도봉구,소음,키워드:박물관,둘리뮤지엄,"여행,명소>박물관",서울특별시 도봉구 시루봉로1길 6,127.027639,37.6523759,,http://www.doolymuseum.or.kr/,False,True
도봉구,소음,키워드:박물관,국립공원 산악박물관,"여행,명소>박물관",서울특별시 도봉구 도봉산길 86,127.0348503,37.6876485,,https://www.knps.or.kr/safety/main/contents.do?menuNo=8000451,False,True
도봉구,소음,키워드:박물관,덕성여자대학교 박물관,"여행,명소>박물관",서울특별시 도봉구 삼양로144길 33 덕성여대,127.016515,37.6526262,,http://museum.duksung.ac.kr/,False,True
도봉구,소음,키워드:전시회,이후 갤러리,"문화,예술>갤러리,화랑",서울특별시 도봉구 도봉로 642-12 2층,127.0431253,37.6617796,,https://blog.naver.com/ewhogallery,False,True
도봉구,소음,키워드:전시회,아이이코리아,"문화,예술>박람회,전시회",서울특별시 도봉구 방학로6길 12,127.0373496,37.663476,,,False,True
도봉구,소음,키워드:힐링,햇살힐링식당,음식점>일식>일식당,서울특별시 도봉구 도봉로147길 17 1층,127.0416897,37.6650654,,https://blog.naver.com/sunlunchbox,False,True
도봉구,소음,키워드:수목원,서울창포원,"여행,명소>식물원,수목원",서울특별시 도봉구 마들로 916,127.0479046,37.6895404,,http://parks.seoul.go.kr/irisgarden,False,True
도봉구,소음,키워드:조용한,우이사계,"카페,디저트>카페",서울특별시 도봉구 우이천로 178,127.0379651,37.6364883,,https://www.instagram.com/uisagye,False,True
도봉구,소음,키워드:조용한,세이지,"음식점>카페,디저트",서울특별시 도봉구 해등로 241-55,127.0310062,37.6559918,,https://www.instagram.com/_cafe.sage,False,True
도봉구,소음,키워드:산책코스,북한산둘레길18구간(도봉옛길),"여행,명소>도보코스",,127.0335279,37.6857973,,,False,True
도봉구,소음,키워드:산책코스,북한산둘레길19구간(방학동길),"여행,명소>도보코스",,127.0269638,37.67025,,,False,True
도봉구,소음,키워드:산책코스,북한산둘레길20구간(왕실묘역길),"여행,명소>도보코스",서울특별시 도봉구 해등로32가길 88,127.0186926,37.6618718,,,False,True
도봉구,소음,키워드:산책코스,중랑천 스마트 힐링 산책로,"여행,명소",,127.0480645,37.6698444,,,False,True
동대문구,소음,키워드:조용한 카페,스타벅스 장한평역점,"카페,디저트>카페",서울특별시 동대문구 장한로 10 (장안동),127.0654062,37.5622981,,http://www.starbucks.co.kr/,False,True
동대문구,소음,키워드:조용한 카페,스타벅스 회기역사거리점,"카페,디저트>카페",서울특별시 동대문구 이문로 37 (회기동),127.0562793,37.5908698,,http://www.starbucks.co.kr/,False,True
동대문구,소음,키워드:조용한 카페,READSTREET COFFEE,"음식점>카페,디저트",서울특별시 동대문구 회기로 166 KB빌딩 리드스트리트 커피,127.0544777,37.5903965,,,False,True
동대문구,소음,키워드:조용한 카페,964 커피 로스터리,"카페,디저트>베이커리",서울특별시 동대문구 회기로 112 1층,127.0488685,37.5914206,,http://www.instagram.com/964__coffee,False,True
동대문구,소음,키워드:조용한 카페,헤이림,"음식점>카페,디저트",서울특별시 동대문구 고산자로 391 1층,127.037844,37.5745847,,http://www.instagram.com/_heylim,False,True
동대문구,소음,키워드:도서관,배봉산숲속도서관,"교육,학문>군구립도서관",서울특별시 동대문구 전농로16길 97,127.0627351,37.5784431,,,False,True
동대문구,소음,키워드:도서관,동대문구답십리도서관,"교육,학문>도서관",서울특별시 동대문구 서울시립대로4길 75 동대문구 답십리 도서관,127.0504057,37.573203,,http://www.l4d.or.kr/ddmeach/index.php?libCho=MF,False,True
동대문구,소음,키워드:도서관,제기동 감초마을 현진건 기념 도서관,"교육,학문>도서관",서울특별시 동대문구 약령시로9길 45,127.0351302,37.5850893,,https://www.l4d.or.kr/jghl,False,True
동대문구,소음,키워드:북카페,장안벚꽃길북카페,"카페,디저트>북카페",서울특별시 동대문구 장안벚꽃로 132 장안벚꽃길북카페,127.0769097,37.5715238,,,False,True
동대문구,소음,키워드:북카페,8번가,"카페,디저트>카페",서울특별시 동대문구 경희대로3길 8 1층8번가카페,127.0519923,37.5928003,,https://www.instagram.com/8streetcoffee_?igsh=MXJsZXZqaXV5cXdhcw==,False,True
동대문구,소음,키워드:북카페,DCC카페 다이스라떼,"스포츠,오락>보드카페",서울특별시 동대문구 천호대로83길 93 동우빌딩 2층,127.0666878,37.5660701,,https://www.instagram.com/thedicelatte,False,True
동대문구,소음,키워드:북카페,넛지스 북카페 복합문화공간,"카페,디저트>북카페",서울특별시 동대문구 답십리로60길 1 1층,127.065566,37.5725685,,https://blog.naver.com/mamdale,False,True
동대문구,소음,키워드:미술관,엑스포,"문화,예술>미술관",서울특별시 동대문구 왕산로43나길 6,127.0470894,37.5856785,,http://xpo.co.kr/,False,True
동대문구,소음,키워드:미술관,잉크,"문화,예술>갤러리,화랑",서울특별시 동대문구 왕산로47길 54 지하1층,127.0478655,37.5849469,,https://www.instagram.com/space._nk,False,True
동대문구,소음,키워드:박물관,서울약령시한의약박물관,"여행,명소>박물관",서울특별시 동대문구 약령중앙로 26,127.0376678,37.5805678,,http://museum.ddm.go.kr/,False,True
동대문구,소음,키워드:박물관,서울시립대학교 박물관,"여행,명소>박물관",,127.0568382,37.5831425,,,False,True
동대문구,소음,키워드:박물관,경희대학교 자연사박물관,"여행,명소>박물관",서울특별시 동대문구 경희대로 26,127.0552077,37.5977812,,http://nhm.khu.ac.kr/,False,True
동대문구,소음,키워드:전시회,월하미술,"문화,예술>갤러리,화랑",서울특별시 동대문구 장한로 79 월하미술,127.0686373,37.5681427,,https://www.facebook.com/wolhaart,False,True
동대문구,소음,키워드:힐링,미스터힐링 롯데시네마 청량리점,힐링카페,서울특별시 동대문구 왕산로 214 롯데백화점 7층,127.048979,37.581387,,http://misterhealing.com/,False,True
동대문구,소음,키워드:힐링,카페 머랭,"음식점>카페,디저트",서울특별시 동대문구 답십리로 311,127.0752666,37.5722696,,,False,True
동대문구,소음,키워드:수목원,홍릉시험림(홍릉숲),"여행,명소>식물원,수목원",서울특별시 동대문구 회기로 57,127.0426916,37.591658,,https://nifos.forest.go.kr/,False,True
동대문구,소음,키워드:조용한,오르앤지드,"음식점>카페,디저트",서울특별시 동대문구 답십리로30길 49 1층 카페 오르앤지드,127.0476881,37.5732422,,https://www.instagram.com/orezid,False,True
동대문구,소음,키워드:혼자 가기 좋은,아임파이 경희대점,"음식점>카페,디저트",서울특별시 동대문구 회기로 116-1 2층,127.0495567,37.5913366,,https://litt.ly/impie,False,True
동작구,소음,키워드:조용한 카페,스타벅스 사당역점,"카페,디저트>카페",서울특별시 동작구 동작대로 21 양지빌딩 1-3층 (사당동),126.981423,37.4784102,,http://www.starbucks.co.kr/,False,True
동작구,소음,키워드:조용한 카페,파리바게뜨 신대방삼거리역점,"카페,디저트>베이커리",서울특별시 동작구 국사봉1길 4,126.9287528,37.4988196,,http://www.paris.co.kr/,False,True
동작구,소음,키워드:조용한 카페,더머커피 신대방삼거리점,"음식점>카페,디저트",서울특별시 동작구 보라매로 91 1층 더머커피,126.9276563,37.4975739,,https://100원커피이벤트-선착순주문하기.com,False,True
동작구,소음,키워드:조용한 카페,투썸플레이스 이수역점,"카페,디저트>카페","서울특별시 동작구 동작대로27길 28 2,3층",126.980422,37.487609,,http://www.twosome.co.kr/,False,True
동작구,소음,키워드:조용한 카페,투썸플레이스 보라매삼성쉐르빌점,"카페,디저트>카페",서울특별시 동작구 보라매로5길 43 1층 121호,126.9235644,37.4916347,,,False,True
동작구,소음,키워드:도서관,김영삼도서관,"교육,학문>도서관",서울특별시 동작구 매봉로 1,126.9499159,37.505332,,http://lib.dongjak.go.kr/dj/index.do,False,True
동작구,소음,키워드:북카페,오누이,갤러리카페,서울특별시 동작구 시흥대로 676 혜석빌딩,126.9091225,37.4916294,,,False,True
동작구,소음,키워드:북카페,소셜서재,서점>독립서점,서울특별시 동작구 동작대로9길 18 지하 1층,126.9805232,37.4806962,,https://www.instagram.com/social_seoje,False,True
동작구,소음,키워드:북카페,청맥살롱,"카페,디저트>북카페",서울특별시 동작구 서달로 161-1 3층,126.9622753,37.5078138,,https://smartstore.naver.com/drestory,False,True
동작구,소음,키워드:미술관,아이갤러리스트,"문화,예술>갤러리,화랑",서울특별시 동작구 상도로 59 리안빌딩 LL층,126.9270979,37.500045,,https://igallerist.com,False,True
동작구,소음,키워드:미술관,강남꼬뮨,"문화,예술>갤러리,화랑",서울특별시 동작구 사당로28길 63 1층 102호,126.9792533,37.478962,,https://www.instagram.com/commune.gangnam,False,True
동작구,소음,키워드:박물관,숭실대학교 한국기독교박물관,"여행,명소>박물관",서울특별시 동작구 상도로 369 숭실대학교,126.9570086,37.4957683,,http://museum.ssu.ac.kr/,False,True
동작구,소음,키워드:박물관,조선일보 뉴지엄,"여행,명소>박물관",서울특별시 동작구 현충로 124 조선일보 뉴지엄,126.9671585,37.5061925,,http://newseum.chosun.com/,False,True
동작구,소음,키워드:힐링,미스터힐링 노량진점,힐링카페,서울특별시 동작구 만양로 98 지하1층,126.9443651,37.5120489,,https://pf.kakao.com/_MxfUYC,False,True
동작구,소음,키워드:조용한,페니힐스 커피스테이션,"카페,디저트>카페","서울특별시 동작구 동작대로1길 10-14 새롬빌딩 1,2층",126.9809905,37.4779066,,https://smartstore.naver.com/pennyhills_coffee,False,True
마포구,소음,키워드:조용한 카페,프릳츠 도화점,"음식점>카페,디저트",서울특별시 마포구 새창로2길 17,126.9490444,37.5410245,,http://www.fritz.co.kr/,False,True
마포구,소음,키워드:조용한 카페,어글리베이커리,"카페,디저트>베이커리",서울특별시 마포구 월드컵로13길 73 1층 어글리 베이커리,126.9060383,37.5550335,,http://www.instagram.com/uglybakery,False,True
마포구,소음,키워드:조용한 카페,카페 공명 연남점,"음식점>카페,디저트",서울특별시 마포구 연희로 11 1층 카페 공명 연남,126.9264344,37.5600309,,https://cafegm.kr/,False,True
마포구,소음,키워드:조용한 카페,리치몬드 과자점 성산본점,"카페,디저트>베이커리",서울특별시 마포구 월드컵북로 86,126.9156754,37.5613259,,https://www.instagram.com/richemont_patisserie/,False,True
마포구,소음,키워드:조용한 카페,스타벅스 홍대역점,"카페,디저트>카페",서울특별시 마포구 양화로 165 상진빌딩 1층 (동교동),126.9236635,37.557334,,http://www.starbucks.co.kr/,False,True
마포구,소음,키워드:도서관,마포중앙도서관,"교육,학문>도서관",서울특별시 마포구 성산로 128,126.9081236,37.5636423,,https://mplib.mapo.go.kr/mcl,False,True
마포구,소음,키워드:도서관,서울특별시교육청 마포평생학습관,"교육,학문>도서관",서울특별시 마포구 홍익로2길 16 마포평생학습관,126.9241558,37.5543463,,http://mpllc.sen.go.kr/,False,True
마포구,소음,키워드:북카페,카페꼼마 합정점,"음식점>카페,디저트",서울특별시 마포구 포은로 49,126.9068006,37.5519325,,https://www.instagram.com/cafecomma_official,False,True
마포구,소음,키워드:북카페,카페 공명 망원책빵,"음식점>카페,디저트","서울특별시 마포구 월드컵로13길 22-3 지하1층, 1층, 2층",126.9087154,37.5556988,,https://cafegm.kr,False,True
마포구,소음,키워드:북카페,카페꼼마 홍대점,"음식점>카페,디저트",서울특별시 마포구 양화로21길 23,126.9246708,37.5593458,,https://www.instagram.com/cafecomma_official/,False,True
마포구,소음,키워드:북카페,렉터스라운지 홍대,"음식점>카페,디저트","서울특별시 마포구 와우산로29가길 54-6 지하1층, 지상1층 렉터스라운지",126.9266828,37.5540325,,https://www.instagram.com/lectus.lounge,False,True
마포구,소음,키워드:미술관,홍익대학교 현대미술관,"문화,예술>갤러리,화랑",서울특별시 마포구 와우산로 94 홍익대학교 홍문관 2층,126.9250477,37.5525459,,http://homa.hongik.ac.kr/,False,True
마포구,소음,키워드:미술관,AOD 뮤지엄,"문화,예술>미술관",서울특별시 마포구 잔다리로3길 4 1층 지하공간,126.9191758,37.551702,,https://www.aodmuseum.com/,False,True
마포구,소음,키워드:박물관,풋볼팬타지움,"여행,명소>박물관",서울특별시 마포구 월드컵로 240,126.8959125,37.5681916,,http://faentasium.com/,False,True
마포구,소음,키워드:박물관,절두산순교성지,"여행,명소>유적지,사적지",서울특별시 마포구 토정로 6,126.9117967,37.5441361,,http://www.jeoldusan.or.kr/,False,True
마포구,소음,키워드:박물관,한국영화박물관,"여행,명소>박물관",서울특별시 마포구 월드컵북로 400 한국영상자료원 1층,126.8898935,37.5804511,,http://www.koreafilm.or.kr/museum/main,False,True
마포구,소음,키워드:박물관,전쟁과여성인권박물관,"여행,명소>박물관",서울특별시 마포구 월드컵북로11길 20 전쟁과여성인권박물관,126.9148848,37.5600957,,https://womenandwarmuseum.net/,False,True
마포구,소음,키워드:전시회,지엔씨미디어,"문화,예술>박람회,전시회",서울특별시 마포구 동교로 156-4 2층,126.9195291,37.5553808,,https://www.instagram.com/wb_ddp/,False,True
마포구,소음,키워드:전시회,띠아트,"문화,예술>전시관",서울특별시 마포구 와우산로21길 20-11 지하층,126.9226911,37.5528043,,https://www.instagram.com/thartmuseum/,False,True
마포구,소음,키워드:전시회,갤러리카페 바이아스,갤러리카페,서울특별시 마포구 와우산로35길 53 2층,126.927937,37.556476,,https://twitter.com/Cafe_BIAS,False,True
마포구,소음,키워드:힐링,작은휴가,힐링카페,서울특별시 마포구 서강로 111 지하 1층,126.9331645,37.5531182,,https://www.instagram.com/smallhuga/,False,True
마포구,소음,키워드:힐링,힐링카페 심신프리,힐링카페,"서울특별시 마포구 어울마당로 98-1 3층, 주소 : 서울특별시 마포구 서교동 358-9 3층신주소 : 서울특별시 마포구 어울마당로 98-1 더샘매장 3층 입니다 (서교동),",126.9223383,37.5537352,,http://www.simsinfree.com/,False,True
마포구,소음,키워드:수목원,난빛정원,"여행,명소>식물원,수목원",서울특별시 마포구 증산로 32,126.8927042,37.563331,,,False,True
마포구,소음,키워드:조용한,티노마드,"음식점>카페,디저트",서울특별시 마포구 포은로 112 2층,126.9046954,37.5569552,,http://www.instagram.com/t.nomad_kr,False,True
