gu,total_pop,avg_time,total_time,pop_norm,avg_norm,total_norm,stress_score,model,w_pop,w_avg,w_total
36400,42.45,336.3333333333333,14277.35,6.937704384078983e-05,0.9392416326213135,0.0005276870076683315,57.28951342974964,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36480,13.75,319.6666666666667,4395.416666666667,1.844020172693288e-05,0.8864082696833254,0.0001377693397827422,54.05898137921199,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38090,127.62,313.56410256410254,40017.050769230766,0.00022053700352152834,0.8670631306383386,0.0015433145936344416,52.91057659631899,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36390,13.11,306.0,4011.66,1.730432789582248e-05,0.8430849120741748,0.00012262721126852962,51.41667096645145,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37070,44.26,305.8181818181818,13535.512727272726,7.258943701939892e-05,0.8425085481148514,0.0004984158671358691,51.38992128171146,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38050,69.71,302.44444444444446,21083.402222222223,0.00011775816983464836,0.831813794647404,0.000796237697141689,50.74440459844295,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36380,27.95,302.375,8451.38125,4.364240235469485e-05,0.8315936556351623,0.000297808089085498,50.719824655273996,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35360,17.810000000000002,298.0,5307.380000000001,2.5645901343039474e-05,0.8177248978639404,0.0001737532514461652,49.871296967669466,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38340,35.29,297.75,10507.5975,5.666945535524224e-05,0.8169323974198706,0.0003789415088146115,49.82757008123883,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38080,27.19,294.125,7997.25875,4.2293552180251254e-05,0.8054411409808583,0.00027988949156399,49.12458751054318,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37340,10.41,291.75,3037.1175,1.2512360170825486e-05,0.7979123867621949,8.417407400908056e-05,48.66106712155887,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38350,69.02,291.3888888888889,20111.661111111112,0.00011653355586048246,0.7967676638985386,0.000757895096048145,48.60641171026572,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38400,7.67,287.0,2201.29,7.649400331384092e-06,0.7828548783248682,5.1194301877313936e-05,47.74207603768002,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37350,24.49,283.8,6950.262,3.750158445525425e-05,0.7727108726407745,0.00023857748132539384,47.12769558519436,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36410,23.03,282.0,6494.46,3.4910372278033666e-05,0.7670048694434718,0.00022059261471451603,46.77932484362188,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36360,11.0,281.25,3093.75,1.3559493858880386e-05,0.7646273681112623,8.640865823280168e-05,46.63130696212502,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38060,55.480000000000004,280.36842105263156,15554.84,9.25027251210531e-05,0.7618327612821739,0.000578093735253402,46.47200130177191,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38111,123.41,278.175,34329.57675,0.00021306508347625525,0.7548796126492034,0.0013189003488775109,46.06475971595054,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36460,7.9,276.5,2184.35,8.057604989439392e-06,0.7495698596739356,5.052588962728372e-05,45.712246857035744,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21310,128.8,276.11538461538464,35563.66153846154,0.00022263127089763816,0.7483506282215205,0.0013675944096911848,45.667737152867616,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37330,8.33,276.0,2299.08,8.82077021971669e-06,0.747984858785796,5.505286350248834e-05,45.61569164025696,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38310,16.990000000000002,274.4,4662.0560000000005,2.4190562996929276e-05,0.742912855943749,0.00014829029590670257,45.30850124025586,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36060,72.16,273.0,19699.68,0.00012210643684436786,0.7384748534569581,0.0007416392978517031,45.051326839526226,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38112,181.31,272.4642857142857,49400.49964285715,0.0003158261691345241,0.7367766382196657,0.0019135632462120133,44.97437302485197,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38115,86.29,271.72,23446.718800000002,0.00014718440127185214,0.7344172511833207,0.0008894885679378015,44.807251017800205,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36330,3.36,269.0,903.8399999999999,0.0,0.7257948463518409,0.0,44.261231028182365,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38030,231.23,268.55555555555554,62098.10111111111,0.0004044243279611352,0.7243859566734945,0.002414580505207441,44.23023925036912,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38390,79.77,268.5882352941176,21425.28352941176,0.00013561268661741493,0.7244895515027846,0.0008097275232208998,44.200049496686546,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38113,128.49,267.8666666666667,34418.188,0.00022208108201069406,0.7222021776720577,0.0013223967387824985,44.072232203792176,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36470,11.38,267.6666666666667,3046.046666666667,1.4233918946102185e-05,0.7215681773168019,8.452639776247852e-05,44.00539987470328,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37420,44.2,266.75,11790.35,7.248294884773232e-05,0.7186623423552125,0.00042955588217688306,43.83605068403443,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35350,18.759999999999998,264.25,4957.33,2.7331964061093966e-05,0.7107373379145142,0.0001599411081095019,43.346626190789436,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36420,54.91,261.75,14372.6925,9.149108749022039e-05,0.702812333473816,0.0005314489967443943,42.87182356401659,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37012,196.59,260.96610169491527,51303.32593220339,0.0003429451568522849,0.7003273744542751,0.0019886442616475837,42.753575506364704,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21100,135.25,260.4047619047619,35219.74404761905,0.0002340787493517976,0.6985479263223927,0.0013540242406310447,42.63057265702919,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36030,177.01,259.12280701754383,45867.328070175434,0.0003081945168317511,0.6944841270528015,0.0017741526700231723,42.39237979930543,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37370,6.18,258.5,1597.53,5.004944068330194e-06,0.6925098277009083,2.737136326584755e-05,42.2320377456996,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36430,9.620000000000001,256.6666666666667,2469.1333333333337,1.111026591054859e-05,0.6866981577777296,6.176276498764011e-05,41.878413082361796,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
24030,262.36,256.2162162162162,67220.88648648649,0.00045967394102748945,0.6852702290496757,0.0026167134744622535,41.84985649749092,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37011,183.88,255.864406779661,47048.347118644066,0.0003203874124875768,0.684154992510884,0.0018207528825093268,41.76362279667322,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32050,123.47,255.40740740740742,31535.152592592593,0.00021317157164792185,0.6827063036890816,0.001208638994769396,41.66126123789472,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37100,226.5,255.21052631578948,57805.18421052632,0.00039602951042808494,0.6820821902789369,0.0022451921790732853,41.64696092235432,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21110,161.14,254.69230769230768,41041.118461538455,0.0002800283954259354,0.6804394363219987,0.0015837218776013028,41.53163177940789,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22310,167.06,254.4418604651163,42507.05720930233,0.00029053522836370666,0.6796455181669376,0.0016415643461254658,41.48454797122022,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35380,49.41,254.26666666666668,12563.315999999999,8.17296717541154e-05,0.6790901535146593,0.00046005528850845634,41.423589986231626,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21070,232.49,253.25,58878.0925,0.00040666057956613384,0.675867318375442,0.0022875265972458455,41.26899087712069,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35370,47.62,251.91666666666666,11996.271666666666,7.85527746327285e-05,0.6716406493404029,0.00043768106308282384,40.968798195734394,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38330,13.08,251.5,3289.62,1.7251083809989183e-05,0.6703198152669532,9.413722419581335e-05,40.88036121712238,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
26030,65.72,250.71428571428572,16476.942857142858,0.00011067670641881947,0.6678290995855909,0.0006144777284943786,40.740428860154296,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38114,81.5,249.84,20361.96,0.00013868309556713525,0.6650576123183296,0.0007677712969632738,40.57494759262391,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37020,195.07999999999998,249.44444444444446,48661.62222222222,0.00034026520453200876,0.6638037005046014,0.0018844088944278863,40.524165743560665,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21080,222.73,249.23214285714286,55511.475178571425,0.0003893385036417002,0.6631307040957484,0.0021546878570565444,40.48934694217369,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32400,49.16,249.21428571428572,12251.374285714286,8.12859710388379e-05,0.663074096921172,0.00044774680780456055,40.446632579618864,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21090,407.03,247.24107142857142,100634.53330357141,0.0007164346709442729,0.6568190041304779,0.003935136783241625,40.14550579597074,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36440,44.190000000000005,247.25,10925.9775,7.246520081912122e-05,0.6568473077177662,0.0003954497920004227,40.06571272490548,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11240,563446.22,44.98130217868624,25344544.683258526,1.0,0.015655176338501206,1.0,39.97158581316713,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38100,111.67999999999999,243.4857142857143,27192.48457142857,0.00019224664591543496,0.6449145153170577,0.0010372876073337118,39.3528542922963,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38380,64.15,243.05882352941177,15592.223529411765,0.00010789026592687679,0.6435612708613015,0.0005795688007202372,39.25976675908057,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36310,62.98,242.75,15288.394999999999,0.00010581374657937807,0.6425822997245093,0.00056758044706218,39.1997919990631,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35320,16.71,242.8,4057.1880000000006,2.3693618195818475e-05,0.6427407998133233,0.00012442363824133814,39.19922265081928,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11230,556713.94,44.41355005199707,24725642.438834492,0.9880515301942063,0.013855401088410184,0.97557958431262,39.15274958175282,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32070,50.089999999999996,242.46666666666667,12145.155333333332,8.29365376996702e-05,0.6416841325545636,0.0004435556596961305,39.14215654356256,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22040,121.87,240.6,29321.922,0.00021033188707014587,0.6357667959055089,0.001121310161225682,38.79698760549725,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35340,13.05,240.0,3132.0,1.7197839724155883e-05,0.6338647948397413,8.791791257540236e-05,38.65709833148677,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36010,188.8,239.69387755102042,45254.204081632655,0.00032911944256423803,0.6328943861327171,0.0017499602506176601,38.636383283585765,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22070,417.86,239.07258064516128,99898.8685483871,0.0007356557859300941,0.6309248738375467,0.00390610919562175,38.56621137024129,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21140,111.11,237.45945945945945,26384.120540540538,0.00019123500828460227,0.6258112768135182,0.001005391478601164,38.18723835072866,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
26040,96.61,236.90625,22887.5128125,0.00016550036679850732,0.6240576018443772,0.0008674236250608686,38.077103985929945,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37320,66.45,235.4,15642.330000000002,0.00011197231250742978,0.6192827866688565,0.0005815458832908958,37.77930742565624,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22030,55.42,234.1578947368421,12977.03052631579,9.23962369493865e-05,0.6153453107783201,0.00047637948316045877,37.53675722891929,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36020,171.57,233.11320754716982,39995.233018867926,0.00029853958926731274,0.6120336505314028,0.001542453716915987,37.35959189576647,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22060,608.61,232.6057142857143,141566.16377142858,0.0010741994316868263,0.610424895991139,0.005550201908296263,37.35469303582253,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35330,28.48,232.875,6632.28,4.458304787108315e-05,0.6112785321837513,0.0002260306652634631,37.2829425434606,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21010,40.37,232.84615384615384,9399.99923076923,6.568545388968103e-05,0.6111870898248202,0.00033523830626053204,37.279905282743194,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
26010,79.9,232.56,18581.544,0.00013584341098935927,0.6102799816242234,0.0006975203014172416,37.23301339151414,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37410,40.71,232.0909090909091,9448.42090909091,6.628888686245843e-05,0.6087929626091687,0.0003371489109215257,37.13395294689411,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37360,10.129999999999999,231.66666666666666,2346.783333333333,1.2015415369714685e-05,0.6074481133707471,5.693512397281149e-05,37.04542213310205,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36370,49.519999999999996,231.06666666666666,11442.421333333332,8.19249000688375e-05,0.6055461123049796,0.0004158274416257213,36.93778770638879,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37310,6.37,230.5,1468.285,5.342156611941094e-06,0.603749777965088,2.2271661893052117e-05,36.819080644966284,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38320,63.9,230.28571428571428,14715.257142857143,0.00010744656521159927,0.6030704918701709,0.0005449657856294556,36.789830345930135,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21050,236.79,229.0810810810811,54244.10918918919,0.0004142922318689068,0.5992518024717187,0.002104680598935249,36.59332626788721,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21130,137.41,228.57142857142858,31408.0,0.0002379123235317952,0.5976362031108351,0.0012036218548336234,36.47380723790087,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
24040,379.79,228.12389380530973,86639.17362831859,0.0006680890410076366,0.5962175171072915,0.003382913061251198,36.4381391010965,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
33380,48.72,227.26666666666668,11072.432,8.05050577799495e-05,0.5935001055551182,0.0004012285394544988,36.20287262708886,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
33340,73.91,226.45,16736.9195,0.00012521234185131034,0.5909112707711568,0.0006247357906435783,36.05022384312899,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38070,300.48,225.3404255319149,67710.29106382979,0.0005273294260930026,0.5873939177364128,0.002636024219132686,35.88275229224918,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35050,88.56,225.56521739130434,19976.055652173913,0.00015121320376657184,0.5881065083299706,0.0007525444260407901,35.88217784639228,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32040,103.55,224.42424242424244,23239.130303030302,0.0001778174986546107,0.5844896156576941,0.0008812976178587043,35.66463580525305,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
24050,314.66,223.1,70200.64600000001,0.0005524961306635424,0.5802917648206212,0.0027342877224537823,35.452046349535216,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
39020,338.86,222.77173913043478,75488.43152173913,0.0005954463599024043,0.5792511772810164,0.0029429312064126263,35.393490701278516,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22020,248.5,222.84146341463415,55376.10365853659,0.0004350751733725049,0.5794722033857782,0.0021493464177238116,35.38838068914431,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21030,66.22,222.75,14750.505,0.00011156410784937447,0.5791822641989234,0.0005463565825303766,35.33315934694778,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36450,27.01,222.375,6006.34875,4.197408766525146e-05,0.5779935135328187,0.00020133290167569906,35.252586434967164,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37050,356.32,221.8762886597938,79058.95917525773,0.0006264344178573848,0.5764125976985144,0.0030838157650125947,35.22373454084696,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37390,104.09,221.85,23092.3665,0.0001787758921996101,0.5763292626002721,0.0008755066660401402,35.166898002877964,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
24010,76.6,221.0,16928.6,0.00012998656154769624,0.5736347610904347,0.0006322990488662416,34.99688904689661,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35040,159.5,220.27027027027026,35133.10810810811,0.0002771177187337151,0.5713215165509875,0.0013506057917962164,34.87268429960627,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
26020,208.32,219.44776119402985,45715.3576119403,0.00036376359441310513,0.5687141613182997,0.0017681562759306654,34.72350459690519,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21020,31.86,219.2,6983.7119999999995,5.058188154163494e-05,0.5679287578931319,0.00023989733904460932,34.63972552615945,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35011,797.38,217.78636363636363,173658.49063636363,0.0014092289677785606,0.5634475281093916,0.00681648906346133,34.52107461460955,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21060,167.06,217.2962962962963,36301.51925925926,0.00029053522836370666,0.5618940137708818,0.0013967085265365546,34.298925854230696,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32350,53.32,216.92857142857142,11566.631428571429,8.86691509410555e-05,0.5607283252870118,0.0004207284775899813,34.204886662514916,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
26310,72.5,216.47826086956522,15694.673913043478,0.00012270986981714527,0.5593008400150847,0.0005836112500378129,34.121671495153386,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
24020,314.43,216.01941747572815,67922.9854368932,0.0005520879260054871,0.5578463056415872,0.00264441663498086,34.08149412153257,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32380,78.55,215.8,16951.09,0.00013344742712686073,0.5571507518537824,0.000633186450962061,33.99172772039693,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22050,350.43,215.01030927835052,75346.06268041237,0.000615980829005447,0.5546474308634421,0.0029373136693662625,33.893369475651845,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35012,527.95,214.2171052631579,113095.92072368422,0.0009310438329096939,0.5521329727263297,0.004426833595754953,33.77519503835817,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34340,66.38,214.1578947368421,14215.801052631577,0.00011184807630715206,0.5519452752527342,0.0005252584320840623,33.67175756876459,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37040,233.39,213.53030303030303,49835.83742424242,0.00040825790214113277,0.5499558084282272,0.0019307406432591732,33.5835975997394,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35020,417.51,212.18803418803418,88590.62615384615,0.0007350346049287056,0.5457008138139906,0.003459912752716075,33.360280952787406,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
22010,76.31,205.1851851851852,15657.681481481482,0.00012947186871797435,0.5235017700359436,0.0005821516163651776,31.938636389423973,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21040,54.03,204.46153846153845,11047.056923076923,8.99292609724436e-05,0.5212078086365847,0.0004002272990612967,31.79442779593991,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32030,483.53999999999996,203.88194444444446,98585.07541666666,0.0008522248378477987,0.5193704945728759,0.0038542700325020635,31.76454621227863,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35310,182.3,202.69767441860466,36951.78604651163,0.000317583223967023,0.5156163564873694,0.001422366512745957,31.47779838810295,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34380,138.45,202.26829268292684,28004.045121951218,0.00023975811850734957,0.5142552156225688,0.0010693098631548805,31.386395213507097,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34030,202.27,202.17543859649123,40894.02596491228,0.0003530260371033897,0.5139608680036332,0.0015779179563124915,31.38056349846689,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35060,104.12,199.66666666666666,20789.293333333335,0.0001788291362854434,0.5060080565298096,0.0007846328574618716,30.876723056941422,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36040,105.54,198.84375,20985.969375,0.0001813493563482196,0.5033994092347465,0.0007923932279186279,30.71783999919956,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37400,97.13,196.08,19045.2504,0.0001664232642862845,0.4946383168255546,0.0007158170569176789,30.1817782972413,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21120,127.06,193.85,24630.581,0.00021954311391930676,0.4875692128644517,0.0009362009644447504,29.756012312994677,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
21150,93.25,191.1818181818182,17827.704545454544,0.00015953702918517773,0.47911107176137924,0.0006677755832369419,29.23380834810228,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32060,249.48000000000002,190.68253968253967,47571.48,0.00043681448017639273,0.4775283580318083,0.001841394466115697,29.165564078270457,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34310,76.75,190.7826086956522,14642.565217391306,0.00013025278197686276,0.4778455769811255,0.0005420975345397479,29.153614706508474,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37080,178.85,188.94444444444446,33792.71388888889,0.0003114601540961935,0.4720185930397039,0.0012977170128118123,28.816523761250362,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32330,59.98,188.58823529411765,11311.522352941176,0.00010048933799604808,0.470889409400441,0.0004106624781067968,28.726264626682134,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32340,222.29,187.76785714285714,41738.91696428571,0.0003885575903828118,0.4682888092037244,0.0016112553526478792,28.59668265608257,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34330,231.14000000000001,183.39622641509433,42390.20377358491,0.00040426459570363534,0.45443073203147916,0.0016369535865096664,27.7523813489574,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
33330,68.08,183.5,12492.68,0.00011486524117103906,0.454759694479961,0.0004572681593648239,27.743812927275275,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37060,239.68,183.0,43861.44,0.0004194214121375147,0.45317469359182133,0.0016950050809857037,27.67721094727234,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11160,394817.34,42.77684129443693,16889038.693471745,0.7007169813102255,0.008667031419692649,0.6663657742752471,27.199354205368607,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34070,180.78,180.05882352941177,32551.03411764706,0.0003148855236181358,0.4438511589557058,0.0012487232719787101,27.09789866909937,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32410,79.34,180.04545454545453,14284.806363636364,0.00013484952138713766,0.4438087792528143,0.0005279812181048855,27.077759653474086,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37030,162.02,179.05,29009.681000000004,0.0002815902219437123,0.44065318657551816,0.0011089898714168461,26.899504413385138,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37380,12.309999999999999,178.25,2194.2574999999997,1.588448560693448e-05,0.4381171851544947,5.091681609523969e-05,26.719052965078383,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32390,143.87,178.06451612903226,25618.141935483873,0.0002493775500145658,0.4375292009540558,0.0009751677783130336,26.70575837895461,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
37090,113.33,176.85294117647058,20042.74382352941,0.00019517507063626646,0.4336885062023398,0.0007551757832229701,26.466197322484643,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11220,376024.14,43.85415888879316,16490222.381581804,0.6673627561808132,0.01208213010741884,0.6506294278538123,26.449343734914564,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34350,94.13,176.33333333333334,16598.256666666668,0.00016109885570295452,0.43204134841662606,0.0006192644838889209,26.362435746324582,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
39010,1381.43,173.68134715025906,239928.62339378239,0.002445802578809855,0.4236345475056124,0.009431351433366118,26.066024135543376,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34060,296.87,174.5,51803.815,0.0005209223877643955,0.42622967849344734,0.002008392374039641,26.042106665172078,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
35030,529.36,174.0205479452055,92119.51726027398,0.000933546304943859,0.424709814628108,0.0035991544318517907,25.98846389909099,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
25040,1780.96,172.7280163599182,307621.6880163599,0.0031548895659091326,0.4206124872068502,0.012102359322139291,25.947603804179202,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11110,381864.84,41.603743908911085,15887007.011177307,0.6777288472516984,0.004948310623827128,0.6268279790353426,25.753348828818556,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
25030,1273.62,172.09397590361445,219182.32959036142,0.002254461082353586,0.41860257783413435,0.008612751851256765,25.739477691965313,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11140,348491.25,46.28187879627248,16128829.794061491,0.6184973042341863,0.0197780065264369,0.6363697328969827,25.686023688695318,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
33360,113.99,170.61290322580646,19448.16483870968,0.00019634644052459908,0.4139075748146843,0.0007317151057103351,25.25946049646155,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34360,284.61,169.80722891566265,48328.83542168675,0.0004991633046871869,0.4113535858204258,0.0018712779160260996,25.13182069488528,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11190,349737.61,44.57113425542488,15588201.969481427,0.6207093475281593,0.014354943293189898,0.615037840296245,24.98310272252796,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
34020,236.56,168.71830985915494,39912.00338028169,0.0004138840272108515,0.407901710477072,0.001539169672642278,24.913180312943016,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
33041,467.73,167.26923076923077,78236.83730769232,0.0008241652046136498,0.4033081271880432,0.0030513767846525926,24.67051693836785,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
11250,355181.83,42.50679350593795,15097640.704871157,0.6303717647606716,0.007810979450470592,0.5956814554877552,24.39589437030686,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
36320,25.14,166.14285714285714,4176.831428571429,3.865520631497576e-05,0.3997375207916846,0.00012914448436251622,24.380509909775455,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
32370,132.85,162.17857142857142,21545.42321428571,0.0002298192224851336,0.3871707280357202,0.0008144679504395844,23.631229999646568,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
33020,1091.35,161.31046931407943,176046.18068592055,0.0019309677648590667,0.3844188427907888,0.006910701653685598,23.6153782475711,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
25050,378.95,161.21259842519686,61091.514173228345,0.0006665982066043041,0.38410859189918506,0.0023748629703785606,23.48341531540137,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
25020,660.31,160.0103626943005,105656.44259067356,0.001165956739606213,0.38029750249673716,0.004133289421142425,23.295006680677293,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
25010,396.87,158.09677419354838,62743.86677419355,0.0006984026738753952,0.3742314235502853,0.002440060887725339,22.882966056973764,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
