연월,출발_자치구코드,도착_자치구코드,start_arv_place_type,총이동인구수,인구가중평균이동시간
2022-01,11070,35320,EH,25.349999999999998,376.2986193293886
2022-01,11070,35330,EH,17.6,206.32670454545453
2022-01,11070,35330,WH,15.649999999999999,205.60000000000002
2022-01,11070,35340,EH,16.25,289.5747692307692
2022-01,11070,35350,EH,20.97,332.77920839294234
2022-01,11070,35350,WH,3.59,307.0
2022-01,11070,35360,EH,6.65,255.9954887218045
2022-01,11070,35370,EH,53.55,235.081045751634
2022-01,11070,35380,EH,27.97,249.59957096889522
2022-01,11070,36010,EH,169.17000000000002,356.45114381982614
2022-01,11070,36010,WH,5.42,270.0
2022-01,11070,36020,EH,66.4,298.33042168674694
2022-01,11070,36030,EH,55.04,364.5049055232558
2022-01,11070,36040,EH,77.04,289.4614485981308
2022-01,11070,36060,EH,82.47,439.1438098702558
2022-01,11070,36310,EH,31.22,287.2155669442665
2022-01,11070,36320,EH,8.809999999999999,287.2576617480136
2022-01,11070,36330,EH,18.1,283.1077348066298
2022-01,11070,36350,EH,38.41,364.5581879718824
2022-01,11070,36360,EH,19.67,328.6731062531774
2022-01,11070,36370,EH,31.3,327.6450479233227
2022-01,11070,36370,WH,3.56,276.0
2022-01,11070,36380,EH,33.24,400.66425992779784
2022-01,11070,36390,EH,11.870000000000001,334.69924178601514
2022-01,11070,36400,EH,3.14,320.0
2022-01,11070,36410,EH,25.5,409.08313725490194
2022-01,11070,36420,EH,27.720000000000002,325.55014430014427
2022-01,11070,36430,EH,9.36,226.9967948717949
2022-01,11070,36440,EH,71.14999999999999,295.37470133520736
2022-01,11070,36450,EH,18.36,257.791394335512
2022-01,11070,36460,EH,22.92,402.5069808027923
2022-01,11070,36470,EH,9.3,398.0
2022-01,11070,36480,EH,9.61,292.3433922996879
2022-01,11070,37011,EH,79.42,264.06283052127924
2022-01,11070,37012,EH,62.1,288.21658615136874
2022-01,11070,37020,EH,39.42,291.84297311009635
2022-01,11070,37020,WH,3.31,272.0
2022-01,11070,37030,EH,94.36,235.10226791013142
2022-01,11070,37040,EH,167.58,206.43322592194772
2022-01,11070,37050,EH,173.75,280.28725179856116
2022-01,11070,37050,WH,12.86,280.0163297045101
2022-01,11070,37060,EH,202.39,204.2557438608627
2022-01,11070,37070,EH,12.82,371.22854914196563
2022-01,11070,37080,EH,99.75,215.90285714285716
2022-01,11070,37080,WH,6.6,301.0
2022-01,11070,37090,EH,127.36999999999999,185.77569286331163
2022-01,11070,37100,EH,52.14,268.7378212504795
2022-01,11070,37320,EH,29.78,261.1427132303559
2022-01,11070,37330,EH,13.08,238.31498470948011
2022-01,11070,37340,EH,6.779999999999999,245.71681415929206
2022-01,11070,37350,EH,11.41,214.68536371603855
2022-01,11070,37360,EH,5.59,354.79248658318426
2022-01,11070,37380,EH,7.93,397.1462799495586
2022-01,11070,37390,EH,22.05,252.6167800453515
2022-01,11070,37390,WH,6.64,183.99999999999997
2022-01,11070,37400,EH,55.67,197.1128076163104
2022-01,11070,37410,EH,70.8,232.2909604519774
2022-01,11070,37420,EH,82.8,264.59915458937195
2022-01,11070,37420,WH,6.36,209.5
2022-01,11070,38030,EH,76.39,316.7028406859537
2022-01,11070,38030,WH,9.57,343.6666666666667
2022-01,11070,38050,EH,14.2,284.9091549295775
2022-01,11070,38060,EH,9.36,317.65384615384613
2022-01,11070,38070,EH,96.4,299.38973029045644
2022-01,11070,38070,WH,5.46,369.49999999999994
2022-01,11070,38080,EH,20.66,303.26089060987414
2022-01,11070,38090,EH,59.6,344.69026845637586
2022-01,11070,38090,WH,2.98,296.0
2022-01,11070,38100,EH,28.75,332.3704347826087
2022-01,11070,38100,WH,3.02,278.0
2022-01,11070,38111,EH,26.23,284.481128478841
2022-01,11070,38112,EH,35.11,303.6884078610083
2022-01,11070,38112,WH,24.18,238.95740281224155
2022-01,11070,38113,EH,39.21,588.2930374904362
2022-01,11070,38114,EH,8.62,326.7308584686775
2022-01,11070,38115,EH,38.58,367.7161741835148
2022-01,11070,38310,WH,3.3,372.0
2022-01,11070,38320,EH,63.66,288.0890669180019
2022-01,11070,38320,WH,3.21,309.0
2022-01,11070,38330,EH,13.120000000000001,445.7576219512195
2022-01,11070,38340,EH,2.73,315.0
2022-01,11070,38360,EH,6.6899999999999995,312.10164424514204
2022-01,11070,38370,EH,13.53,259.59719142645974
2022-01,11070,38380,EH,18.65,239.0117962466488
2022-01,11070,38390,EH,29.37,259.32311882873677
2022-01,11070,38390,WH,3.18,249.0
2022-01,11070,38400,EH,2.18,369.0
2022-01,11070,39010,EH,74.49,285.0526245133575
2022-01,11070,39010,WH,3.08,302.0
2022-01,11070,39020,EH,35.28,420.2448979591837
2022-01,11080,11010,EH,122635.87,39.06823753931048
2022-01,11080,11010,HE,362910.28,45.97063263129388
2022-01,11080,11010,HW,385536.19,41.5498047278
2022-01,11080,11010,WH,70092.08,39.48478529956594
2022-01,11080,11020,EH,24509.81,52.54196625759237
2022-01,11080,11020,HE,201424.99,55.183756394874344
2022-01,11080,11020,HW,304665.9,47.60073857953909
2022-01,11080,11020,WH,43023.26,41.3672745858868
2022-01,11080,11030,EH,24271.14,63.615137978685794
2022-01,11080,11030,HE,69280.65,66.47570642019092
2022-01,11080,11030,HW,74638.01,56.070875817830625
2022-01,11080,11030,WH,16433.41,59.7145260782759
2022-01,11080,11040,EH,42763.32,55.89067242674329
2022-01,11080,11040,HE,80655.69,56.92729403220033
2022-01,11080,11040,HW,106132.53,51.94595370524004
2022-01,11080,11040,WH,31511.73,49.55378235342839
2022-01,11080,11050,EH,24539.23,64.48699164562214
2022-01,11080,11050,HE,44978.08,70.45903649066389
2022-01,11080,11050,HW,35556.82,58.517742306539226
2022-01,11080,11050,WH,21816.579999999998,61.761379189588844
2022-01,11080,11060,EH,176990.46,41.322393930158725
2022-01,11080,11060,HE,246415.28,45.615688402115325
2022-01,11080,11060,HW,184077.69,39.03596899765528
2022-01,11080,11060,WH,118813.29000000001,38.612803332017826
2022-01,11080,11070,EH,55878.479999999996,59.14430546428608
2022-01,11080,11070,HE,64164.56,54.21807474406433
2022-01,11080,11070,HW,43356.479999999996,47.26855408926187
2022-01,11080,11070,WH,51319.94,53.05941024093169
2022-01,11080,11080,EH,1898318.09,34.607563667056446
2022-01,11080,11080,HE,1771966.51,33.505962180966954
2022-01,11080,11080,HW,864458.28,31.68197144227712
2022-01,11080,11080,WH,852747.97,34.52276675604399
2022-01,11080,11090,EH,336897.96,45.001001757327344
2022-01,11080,11090,HE,327603.63,40.3350414340647
2022-01,11080,11090,HW,181622.71,36.3418943589158
2022-01,11080,11090,WH,241039.33,44.98161756423735
2022-01,11080,11100,EH,95032.17,58.835748462862625
2022-01,11080,11100,HE,88573.54,56.469095962518836
2022-01,11080,11100,HW,50547.31,48.42619280828198
2022-01,11080,11100,WH,92833.26,53.863822621332055
2022-01,11080,11110,EH,176884.09,50.3063751522254
2022-01,11080,11110,HE,194679.19,47.81371188158323
2022-01,11080,11110,HW,113957.05,44.05794411139986
2022-01,11080,11110,WH,151858.82,49.243656180128355
2022-01,11080,11120,EH,35021.13,70.39512260169789
2022-01,11080,11120,HE,32656.05,62.00183212605321
2022-01,11080,11120,HW,19225.61,57.18621203696528
2022-01,11080,11120,WH,24642.559999999998,68.93104571927593
2022-01,11080,11130,EH,29577.38,61.24115151511053
2022-01,11080,11130,HE,49731.02,60.54216020503903
2022-01,11080,11130,HW,58009.29,53.34842298535286
2022-01,11080,11130,WH,22958.829999999998,57.90901278505917
2022-01,11080,11140,EH,26094.39,66.99623137387002
2022-01,11080,11140,HE,70352.3,72.99062560854442
2022-01,11080,11140,HW,67732.81999999999,60.79944139340427
2022-01,11080,11140,WH,19508.62,62.479044647955625
2022-01,11080,11150,EH,13040.23,84.57924821878143
2022-01,11080,11150,HE,11050.27,81.6663547587525
2022-01,11080,11150,HW,7496.84,71.20279477753293
2022-01,11080,11150,WH,7876.71,77.91737921035559
2022-01,11080,11160,EH,17751.09,84.97147668115029
2022-01,11080,11160,HE,27465.45,82.4479646246466
2022-01,11080,11160,HW,18874.43,75.51346557220536
2022-01,11080,11160,WH,10340.06,80.08304593977212
2022-01,11080,11170,EH,10653.09,89.72609073986983
2022-01,11080,11170,HE,14088.95,86.93497457227117
2022-01,11080,11170,HW,18148.99,82.35855659185442
2022-01,11080,11170,WH,6320.18,83.80536313839163
2022-01,11080,11180,EH,4742.5,98.89690036900369
2022-01,11080,11180,HE,9383.3,96.83611202881717
2022-01,11080,11180,HW,17032.31,83.82983165524816
2022-01,11080,11180,WH,2698.9,101.93137204046093
2022-01,11080,11190,EH,15839.64,76.77155478281072
2022-01,11080,11190,HE,43083.33,76.85720184581832
2022-01,11080,11190,HW,68449.3,68.82528250836751
2022-01,11080,11190,WH,9735.53,68.83101484973083
2022-01,11080,11200,EH,17231.53,77.87552469223569
2022-01,11080,11200,HE,21423.95,77.87334875221423
2022-01,11080,11200,HW,18402.48,66.80500889010612
2022-01,11080,11200,WH,11976.44,76.82007424576919
2022-01,11080,11210,EH,17204.79,89.89739717834394
2022-01,11080,11210,HE,17536.93,87.41377994894204
2022-01,11080,11210,HW,14103.83,78.50956442328078
2022-01,11080,11210,WH,8701.64,82.65450995444537
2022-01,11080,11220,EH,22295.82,73.297582237388
2022-01,11080,11220,HE,71309.15,78.35795111847499
2022-01,11080,11220,HW,101521.06,68.80806760685911
2022-01,11080,11220,WH,14310.61,71.92998830937326
2022-01,11080,11230,EH,31052.69,73.1051631919811
2022-01,11080,11230,HE,134030.29,75.31881457542173
2022-01,11080,11230,HW,196107.81,67.4828911199406
2022-01,11080,11230,WH,22667.38,67.28197303790733
2022-01,11080,11240,EH,28234.75,79.04192989135727
2022-01,11080,11240,HE,51991.33,82.71989195121571
2022-01,11080,11240,HW,52031.56,72.23714607057717
2022-01,11080,11240,WH,21881.41,72.4131635027176
2022-01,11080,11250,EH,20638.78,81.64038087522616
2022-01,11080,11250,HE,22821.12,81.07067575999777
2022-01,11080,11250,HW,21666.72,68.23261296587577
2022-01,11080,11250,WH,15543.74,74.82483044621179
2022-01,11080,21010,EH,17.9,328.5418994413408
2022-01,11080,21020,EH,40.96,311.5634765625
2022-01,11080,21030,EH,63.5,294.2135433070866
2022-01,11080,21040,EH,30.669999999999998,267.1111835670036
2022-01,11080,21050,EH,201.34,297.9325519022549
2022-01,11080,21050,WH,9.49,295.3445732349842
2022-01,11080,21060,EH,115.07,297.4533762057878
2022-01,11080,21070,EH,204.18,303.3472916054462
2022-01,11080,21080,EH,153.54999999999998,319.95975252360796
2022-01,11080,21090,EH,337.56,321.04191847375284
2022-01,11080,21090,WH,8.6,290.0627906976744
2022-01,11080,21100,EH,108.62,311.8681642423127
2022-01,11080,21110,EH,110.69,330.81398500316203
2022-01,11080,21110,WH,7.779999999999999,208.97943444730078
2022-01,11080,21120,EH,43.55,393.4665901262917
2022-01,11080,21130,EH,63.5,277.78188976377953
2022-01,11080,21140,EH,122.95,324.21276941846276
2022-01,11080,21150,EH,51.730000000000004,298.4813454475159
2022-01,11080,21150,WH,7.11,265.66666666666663
2022-01,11080,21310,EH,39.34,332.75953228266394
2022-01,11080,22010,EH,62.81999999999999,245.01448583253742
2022-01,11080,22020,EH,242.06,244.3660249524911
2022-01,11080,22020,WH,2.26,227.0
2022-01,11080,22030,EH,136.85,261.2727804165144
2022-01,11080,22040,EH,108.88,257.68626010286556
2022-01,11080,22050,EH,381.07,269.53187078489515
2022-01,11080,22060,EH,488.33,246.26875268773165
2022-01,11080,22060,WH,23.06,210.74284475281874
2022-01,11080,22070,EH,481.13,274.4527466589072
2022-01,11080,22070,WH,11.92,231.8674496644295
2022-01,11080,22310,EH,180.78,272.10277685584686
2022-01,11080,22310,WH,3.51,214.0
2022-01,11080,23010,EH,1593.88,125.92145581850578
2022-01,11080,23010,WH,599.09,100.32085329416282
2022-01,11080,23020,EH,498.41999999999996,106.53063681232696
2022-01,11080,23020,WH,117.96999999999998,115.89794015427653
2022-01,11080,23030,EH,3260.62,122.23512706172446
2022-01,11080,23030,WH,1169.98,108.62660045470862
2022-01,11080,23040,EH,3537.93,122.37810244973755
2022-01,11080,23040,WH,821.64,123.87821917141328
2022-01,11080,23050,EH,3244.8,121.28599913708086
2022-01,11080,23050,WH,898.68,122.11967552410202
2022-01,11080,23060,EH,4884.16,106.28916333617244
2022-01,11080,23060,WH,2763.06,101.72441061721426
2022-01,11080,23070,EH,3174.9,106.68860121578632
2022-01,11080,23070,WH,1172.98,91.85243567665262
2022-01,11080,23080,EH,6558.83,105.80337041819958
2022-01,11080,23080,WH,2444.78,89.67844959464654
2022-01,11080,23310,EH,467.34,132.21973295673385
2022-01,11080,23310,WH,202.56,104.90857030015798
2022-01,11080,23320,EH,30.89,196.5558433149887
2022-01,11080,24010,EH,74.54,289.3903944191038
2022-01,11080,24010,WH,3.3,228.0
2022-01,11080,24020,EH,234.04,278.77307297897795
2022-01,11080,24020,WH,4.87,281.8624229979466
2022-01,11080,24030,EH,162.17,294.7054942344454
2022-01,11080,24040,EH,292.68,299.8376042093754
2022-01,11080,24040,WH,7.25,274.5462068965517
2022-01,11080,24050,EH,181.05,286.8192212096106
2022-01,11080,24050,WH,5.51,293.9528130671506
2022-01,11080,25010,EH,296.34,192.19666599176622
2022-01,11080,25010,WH,16.98,199.34628975265014
2022-01,11080,25020,EH,370.06,195.85129438469437
2022-01,11080,25020,WH,17.299999999999997,208.64161849710987
2022-01,11080,25030,EH,986.52,200.07383529984187
2022-01,11080,25030,WH,15.02,174.4254327563249
2022-01,11080,25040,EH,1107.95,204.10932803826887
2022-01,11080,25040,WH,81.83,191.03910546254428
2022-01,11080,25050,EH,385.85,203.02622780873395
2022-01,11080,25050,WH,17.34,163.24048442906576
2022-01,11080,26010,EH,187.47,314.0696644796501
2022-01,11080,26010,WH,9.02,303.0
2022-01,11080,26020,EH,200.8,304.059312749004
2022-01,11080,26020,WH,5.46,243.5
2022-01,11080,26030,EH,50.76,337.9592198581561
2022-01,11080,26040,EH,47.66,380.74926563155685
2022-01,11080,26040,WH,3.19,409.0
2022-01,11080,26310,EH,126.16,271.4445149017121
2022-01,11080,29010,EH,1116.68,181.95347816742486
2022-01,11080,29010,WH,53.18,159.70251974426475
2022-01,11080,31011,EH,2982.23,114.05952927842587
2022-01,11080,31011,WH,795.98,109.70598507500189
2022-01,11080,31012,EH,3161.18,121.32541013165971
2022-01,11080,31012,WH,875.23,122.95708556607977
2022-01,11080,31013,EH,1787.06,114.53331729208868
2022-01,11080,31013,WH,550.38,114.70513100039972
2022-01,11080,31014,EH,3646.31,122.17600533141724
2022-01,11080,31014,WH,832.37,111.31353845044872
2022-01,11080,31021,EH,4824.35,91.92943090779067
2022-01,11080,31021,WH,2786.1,81.12030436811314
2022-01,11080,31022,EH,2852.71,94.00004206526425
2022-01,11080,31022,WH,1327.87,86.64739771212544
2022-01,11080,31023,EH,13429.45,91.2135612404082
2022-01,11080,31023,WH,5541.36,86.90409033161535
2022-01,11080,31030,EH,41836.32,86.94081386699403
2022-01,11080,31030,WH,40453.52,72.9899717008557
2022-01,11080,31041,EH,2799.44,105.58911425142172
2022-01,11080,31041,WH,1303.84,98.3015784145294
2022-01,11080,31042,EH,5250.15,105.37529213451045
2022-01,11080,31042,WH,2903.17,100.23640021080405
2022-01,11080,31050,EH,12403.17,104.77014343913692
2022-01,11080,31050,WH,6415.95,100.80478339139177
2022-01,11080,31060,EH,4627.44,100.30632271839289
2022-01,11080,31060,WH,2446.78,87.03244263889682
2022-01,11080,31070,EH,3123.24,151.52231977049476
2022-01,11080,31070,WH,445.28,129.0925934243622
2022-01,11080,31080,EH,3494.28,110.3402617992834
2022-01,11080,31080,WH,2060.65,100.26213088103268
2022-01,11080,31091,EH,3460.17,121.87109881884415
2022-01,11080,31091,WH,1307.3700000000001,125.35538523906773
2022-01,11080,31092,EH,3089.09,114.59781359558964
2022-01,11080,31092,WH,1427.75,111.28150586587286
2022-01,11080,31101,EH,15442.289999999999,86.66638043968867
2022-01,11080,31101,WH,9523.56,78.06187707117927
2022-01,11080,31103,EH,8211.91,91.2091718004703
2022-01,11080,31103,WH,3953.37,88.9684319959933
2022-01,11080,31104,EH,7186.68,100.99115864349045
2022-01,11080,31104,WH,3417.82,95.74134682341375
2022-01,11080,31110,EH,3206.43,88.86333710700063
2022-01,11080,31110,WH,1552.18,84.42080815369351
2022-01,11080,31120,EH,13909.27,71.5099368981981
2022-01,11080,31120,WH,9142.24,56.691177435726914
2022-01,11080,31130,EH,46949.12,79.82912991766405
2022-01,11080,31130,WH,32170.36,69.70520224206382
2022-01,11080,31140,EH,1533.85,133.16025686996772
2022-01,11080,31140,WH,310.4,141.55885953608248
2022-01,11080,31150,EH,4249.99,118.00203529890659
2022-01,11080,31150,WH,1282.47,110.71273402106873
2022-01,11080,31160,EH,4005.87,108.53617815855233
2022-01,11080,31160,WH,1922.48,106.16796013482585
2022-01,11080,31170,EH,2631.39,99.39493195611445
2022-01,11080,31170,WH,1216.96,96.3436678280305
2022-01,11080,31180,EH,10412.64,88.4199424929701
2022-01,11080,31180,WH,6713.59,79.51514018580224
2022-01,11080,31191,EH,2836.93,125.50016743451549
2022-01,11080,31191,WH,611.53,119.79377953657222
2022-01,11080,31192,EH,6475.92,111.0976787854081
2022-01,11080,31192,WH,1805.1299999999999,112.58234033005934
2022-01,11080,31193,EH,6552.99,103.76504923706582
2022-01,11080,31193,WH,2358.24,102.12805736481445
2022-01,11080,31200,EH,7251.75,104.71670010687075
2022-01,11080,31200,WH,2487.99,102.01649122383934
2022-01,11080,31210,EH,1520.99,126.42532166549418
2022-01,11080,31210,WH,335.66,140.89188464517665
2022-01,11080,31220,EH,1009.48,143.5602290288069
2022-01,11080,31220,WH,69.88,133.15898683457357
2022-01,11080,31230,EH,8961.61,97.91661989307725
2022-01,11080,31230,WH,2939.37,88.43121145007264
2022-01,11080,31240,EH,6148.84,126.67084685891973
2022-01,11080,31240,WH,1296.46,129.1499930580195
2022-01,11080,31250,EH,6483.55,104.13974443013473
2022-01,11080,31250,WH,2353.55,105.45987125831189
2022-01,11080,31260,EH,10855.02,97.69574906356691
2022-01,11080,31260,WH,7594.17,84.94172635060843
2022-01,11080,31270,EH,3557.9,109.28381067483627
2022-01,11080,31270,WH,1465.96,95.89348276897051
2022-01,11080,31280,EH,1094.19,161.4430309178479
2022-01,11080,31280,WH,172.43,98.03798642927563
2022-01,11080,31350,EH,662.33,132.7305119804327
2022-01,11080,31350,WH,24.740000000000002,81.48504446240905
2022-01,11080,31370,EH,1613.47,109.127706124068
2022-01,11080,31370,WH,303.78,149.37787214431498
2022-01,11080,31380,EH,4385.91,116.988465335586
2022-01,11080,31380,WH,1285.33,110.31445620968935
2022-01,11080,32010,EH,1688.29,158.09722263355232
2022-01,11080,32010,WH,358.49,149.22750983291027
2022-01,11080,32020,EH,1345.58,163.71847084528605
2022-01,11080,32020,WH,278.06,139.6211968639862
2022-01,11080,32030,EH,596.08,232.146893034492
2022-01,11080,32030,WH,31.42,217.71705919796307
2022-01,11080,32040,EH,275.40999999999997,224.27943792890602
2022-01,11080,32040,WH,13.14,250.66666666666669
2022-01,11080,32050,EH,151.04,279.96974311440675
2022-01,11080,32060,EH,219.35,232.27882379758378
2022-01,11080,32070,EH,55.239999999999995,283.9761042722665
2022-01,11080,32310,EH,384.89,148.45093403310037
2022-01,11080,32310,WH,41.16,119.97497570456756
2022-01,11080,32320,EH,447.8,158.3561857972309
2022-01,11080,32320,WH,12.08,117.25000000000001
2022-01,11080,32330,EH,159.37,200.12587061554873
2022-01,11080,32330,WH,32.08,281.5903990024937
2022-01,11080,32340,EH,199.34,171.3077154610214
2022-01,11080,32340,WH,11.4,224.00263157894736
2022-01,11080,32350,EH,96.63,223.6095415502432
2022-01,11080,32360,EH,336.76,141.16026250148474
2022-01,11080,32360,WH,2.28,84.0
2022-01,11080,32370,EH,162.17,156.67762224825802
2022-01,11080,32380,EH,64.08,206.84722222222223
2022-01,11080,32390,EH,136.41,186.06209222197785
2022-01,11080,32390,WH,5.720000000000001,186.15384615384616
2022-01,11080,32400,EH,88.44999999999999,207.86591294516677
2022-01,11080,32410,EH,176.21,200.4610408035866
2022-01,11080,33020,EH,884.8199999999999,174.66369431070726
2022-01,11080,33020,WH,36.0,155.9813888888889
2022-01,11080,33030,EH,359.51,198.04358710467028
2022-01,11080,33030,WH,26.11,167.1711987744159
2022-01,11080,33041,EH,370.13,194.40061599978387
2022-01,11080,33041,WH,33.0,185.8930303030303
2022-01,11080,33042,EH,457.15,186.61424040249372
2022-01,11080,33042,WH,11.540000000000001,182.87868284228767
2022-01,11080,33043,EH,796.93,171.23368426336066
2022-01,11080,33043,WH,117.28,185.5618178717599
2022-01,11080,33044,EH,605.09,169.30694607413773
2022-01,11080,33044,WH,13.52,180.62869822485206
2022-01,11080,33320,EH,16.89,228.445233866193
2022-01,11080,33330,EH,53.57,216.7403397423931
2022-01,11080,33340,EH,33.53,279.5529376677602
2022-01,11080,33350,EH,246.73,222.47395938880558
2022-01,11080,33350,WH,17.04,115.23708920187795
2022-01,11080,33360,EH,79.28,217.52194752774975
2022-01,11080,33360,WH,3.35,428.0
2022-01,11080,33370,EH,521.49,158.6717099081478
2022-01,11080,33370,WH,19.83,160.80080685829552
2022-01,11080,33380,EH,147.88,224.25473356775765
2022-01,11080,33380,WH,6.8100000000000005,166.99999999999997
2022-01,11080,33390,EH,249.53,171.05774856730653
2022-01,11080,33390,WH,6.34,126.5
2022-01,11080,34011,EH,894.01,173.50298095099606
2022-01,11080,34011,WH,50.31,163.60147088054066
2022-01,11080,34012,EH,1274.91,157.04888972554926
2022-01,11080,34012,WH,223.37,131.93683126650848
2022-01,11080,34020,EH,239.21,186.96835416579572
2022-01,11080,34020,WH,6.84,172.66666666666666
2022-01,11080,34030,EH,214.52,235.3222543352601
2022-01,11080,34030,WH,16.48,194.26759708737862
2022-01,11080,34040,EH,1144.18,167.01548707371217
2022-01,11080,34040,WH,173.20000000000002,116.01587759815241
2022-01,11080,34050,EH,589.56,200.08178980934937
2022-01,11080,34050,WH,15.27,116.35494433529797
2022-01,11080,34060,EH,149.59,242.14519687144863
2022-01,11080,34070,EH,109.88,217.03230797233346
2022-01,11080,34070,WH,9.81,187.0
2022-01,11080,34080,EH,651.33,165.768688683156
2022-01,11080,34080,WH,81.52,134.051766437684
2022-01,11080,34310,EH,52.83,191.1105432519402
2022-01,11080,34310,WH,24.25,219.86721649484534
2022-01,11080,34330,EH,130.45,214.69559218091226
2022-01,11080,34340,EH,122.47,273.569445578509
2022-01,11080,34350,EH,79.3,201.10063051702394
2022-01,11080,34360,EH,220.08,217.2551344965467
2022-01,11080,34360,WH,2.03,200.0
2022-01,11080,34370,EH,194.23000000000002,198.96169489780158
2022-01,11080,34370,WH,18.96,172.81962025316454
2022-01,11080,34380,EH,221.68,217.1129556116925
2022-01,11080,35011,EH,496.3,260.65408019343135
2022-01,11080,35011,WH,4.25,217.75058823529412
2022-01,11080,35012,EH,456.63,264.67301754155443
2022-01,11080,35012,WH,15.04,180.77593085106383
2022-01,11080,35020,EH,386.64,247.40495034140284
2022-01,11080,35030,EH,430.87,234.8917074755727
2022-01,11080,35040,EH,99.47,233.20317683723738
2022-01,11080,35040,WH,2.2,310.0
2022-01,11080,35050,EH,73.55,330.7645139360979
2022-01,11080,35060,EH,76.72,282.324165797706
2022-01,11080,35310,EH,84.71,223.15594380828713
2022-01,11080,35310,WH,19.41,191.58681092220505
2022-01,11080,35320,EH,16.77,325.9582587954681
2022-01,11080,35330,EH,18.97,304.5972588297312
2022-01,11080,35340,EH,23.84,279.7541946308725
2022-01,11080,35350,EH,24.48,235.74591503267976
2022-01,11080,35360,EH,81.22,262.5674710662398
2022-01,11080,35370,EH,58.72,270.18136920980925
2022-01,11080,35370,WH,4.07,208.0
2022-01,11080,35380,EH,82.46,250.73502304147468
2022-01,11080,36010,EH,115.45,279.2634906886098
2022-01,11080,36020,EH,102.99,304.6003495484998
2022-01,11080,36020,WH,9.629999999999999,305.6261682242991
2022-01,11080,36030,EH,127.35,303.28064389477817
2022-01,11080,36030,WH,15.51,289.06382978723406
2022-01,11080,36040,EH,92.50999999999999,317.95913955248085
2022-01,11080,36040,WH,3.29,230.0
2022-01,11080,36060,EH,58.52,298.64302802460696
2022-01,11080,36310,EH,5.48,252.8795620437956
2022-01,11080,36320,EH,29.57,321.3141697666554
2022-01,11080,36330,EH,11.96,295.19147157190633
2022-01,11080,36350,EH,18.16,400.976872246696
2022-01,11080,36360,EH,19.13,324.13016204913754
2022-01,11080,36370,EH,21.65,309.30854503464207
2022-01,11080,36370,WH,2.69,329.0
2022-01,11080,36380,EH,17.83,356.2192933258553
2022-01,11080,36390,EH,30.32,420.7961741424802
2022-01,11080,36400,EH,16.61,408.12281757977127
2022-01,11080,36410,EH,47.85,346.81901776384535
2022-01,11080,36420,EH,48.8,302.0407786885246
2022-01,11080,36430,EH,16.27,362.7141979102643
2022-01,11080,36440,EH,19.66,297.0213631739573
2022-01,11080,36450,EH,39.8,306.76155778894474
2022-01,11080,36460,EH,22.14,358.1630532971996
2022-01,11080,36470,EH,29.560000000000002,309.839648173207
2022-01,11080,36480,EH,19.58,266.0
2022-01,11080,37011,EH,131.01,283.8057400198458
2022-01,11080,37011,WH,8.97,294.1638795986622
2022-01,11080,37012,EH,202.17000000000002,290.47237473413463
2022-01,11080,37012,WH,5.6899999999999995,224.6449912126538
2022-01,11080,37020,EH,182.08,326.42904217926184
2022-01,11080,37030,EH,125.72,230.2563633471206
2022-01,11080,37040,EH,196.37,241.48576666496916
2022-01,11080,37050,EH,259.3,256.2069032009255
2022-01,11080,37060,EH,400.06,196.01167324901263
2022-01,11080,37060,WH,3.53,329.0
2022-01,11080,37070,EH,33.7,293.31216617210674
2022-01,11080,37080,EH,94.04,217.951935346661
2022-01,11080,37080,WH,4.09,199.0
2022-01,11080,37090,EH,108.97,196.28851977608517
2022-01,11080,37100,EH,194.26,297.8860805106558
2022-01,11080,37310,EH,8.98,242.80957683741644
2022-01,11080,37320,EH,89.98,275.4198710824628
2022-01,11080,37330,EH,11.05,279.6552036199095
2022-01,11080,37340,EH,4.1,442.0
2022-01,11080,37350,EH,7.32,301.77868852459017
2022-01,11080,37360,EH,22.15,304.9295711060948
2022-01,11080,37370,EH,6.28,243.5
2022-01,11080,37380,EH,23.77,242.63525452250735
2022-01,11080,37390,EH,84.48,271.95632102272725
2022-01,11080,37400,EH,100.08,243.210931254996
2022-01,11080,37410,EH,55.43,242.26285405015332
2022-01,11080,37420,EH,86.2,296.42064965197216
2022-01,11080,38030,EH,200.37,307.8018665468883
2022-01,11080,38030,WH,3.01,312.0
2022-01,11080,38050,EH,28.83,363.5806451612903
2022-01,11080,38060,EH,29.64,316.23582995951415
2022-01,11080,38060,WH,6.56,335.49999999999994
2022-01,11080,38070,EH,153.88,322.6200285937094
2022-01,11080,38080,EH,53.97,282.9457105799518
2022-01,11080,38080,WH,3.24,347.99999999999994
2022-01,11080,38090,EH,164.13,399.0943154816304
2022-01,11080,38090,WH,4.38,375.5
2022-01,11080,38100,EH,105.36,308.46867881548974
2022-01,11080,38100,WH,16.63,294.9855682501503
2022-01,11080,38111,EH,84.98,309.2361732172276
2022-01,11080,38112,EH,125.78,328.38479885514386
2022-01,11080,38113,EH,134.09,309.75911701096277
2022-01,11080,38114,EH,71.81,360.1515109316251
2022-01,11080,38115,EH,82.44,361.0044881125667
2022-01,11080,38115,WH,8.66,213.01154734411082
2022-01,11080,38310,EH,12.85,310.147859922179
2022-01,11080,38320,EH,21.27,315.711800658204
2022-01,11080,38330,EH,25.07,327.317510969286
2022-01,11080,38340,EH,45.75,349.1250273224044
