자치구코드,총이동인구수,평균이동시간,총이동시간,유입인구_norm,평균이동시간_norm,총이동시간_norm,출퇴근스트레스점수,모형,가중치_유입인구,가중치_평균이동시간,가중치_총이동시간
36010,9.99,1100.3333333333333,10992.33,0.19984954864593785,0.4997538158542589,0.23127486496116129,38.63111587247986,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
34380,2.73,1185.0,3235.05,0.01780341023069208,0.6248153618906942,0.03469636132985698,38.627510837061216,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
35030,18.87,1003.8333333333334,18942.335000000003,0.422517552657974,0.3572131954702118,0.43273724439846245,38.51773099910511,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
34310,3.81,1164.0,4434.84,0.044884653961885665,0.5937961595273265,0.06510043632415943,37.903224831211844,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11130,2.07,1181.0,2444.6699999999996,0.0012537612838515503,0.6189069423929099,0.014667212233767836,37.546315660838516,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11150,7.88,1097.0,8644.36,0.1469408224674022,0.4948301329394387,0.1717745724396597,36.101515320133245,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
32020,2.73,1152.0,3144.96,0.01780341023069208,0.5760709010339734,0.032413375877205504,35.65088699453195,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
35370,2.21,1153.0,2548.13,0.004764292878635907,0.5775480059084195,0.017289009047302326,35.1805595651977,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11230,14.4,1006.5,14493.6,0.310431293881645,0.36115214180206795,0.32000112176885376,34.27797801626229,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11050,2.27,1142.0,2592.34,0.006268806419257774,0.5612998522895125,0.01840934190180029,34.255479279857646,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
35020,7.449999999999999,1067.3333333333333,7951.633333333332,0.13615847542627885,0.451009354997538,0.15422007246559213,32.905876068598836,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11210,2.21,1113.0,2459.73,0.004764292878635907,0.518463810930576,0.015048850161583709,31.582607307202842,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
36320,4.05,1088.0,4406.4,0.05090270812437312,0.4815361890694239,0.06437973362382189,31.259353760716024,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
35011,12.68,960.0,12172.8,0.2673019057171515,0.29246676514032494,0.26118934866958043,28.127517740114943,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
38112,2.72,1053.0,2864.1600000000003,0.017552657973921772,0.4298375184638109,0.02529757706374638,26.71072053335311,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11160,5.99,1013.5,6070.865,0.09954864593781346,0.37149187592319055,0.1065592139373698,26.451852144432493,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
31220,3.28,1040.0,3411.2,0.03159478435305917,0.41063515509601184,0.03916020734478157,26.11116357623781,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11020,9.24,971.5,8976.66,0.18104312938816453,0.30945347119645494,0.180195441192197,25.814624043945766,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
23010,5.63,1000.0,5630.0,0.09052156469408225,0.3515509601181684,0.09538718172976418,24.851447344563006,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
31191,19.48,851.0,16577.48,0.437813440320963,0.13146233382570163,0.37280906632509025,24.10533336633399,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
33370,6.05,979.0,5922.95,0.1010531594784353,0.3205317577548006,0.10281087568419028,23.345059309074536,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
22040,8.78,928.0,8147.839999999999,0.1695085255767302,0.24519940915805022,0.15919217775711436,21.307991681559283,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
36380,3.15,988.0,3112.2,0.028335005015045135,0.33382570162481534,0.0315831993489686,21.27713012253144,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11120,8.51,925.0,7871.75,0.16273821464393182,0.24076809453471196,0.1521957358254622,20.76737619632413,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
32010,5.38,936.0,5035.68,0.08425275827482448,0.2570162481536189,0.08032642122116365,18.7454833905453,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
24040,3.52,931.0,3277.12,0.03761283851554664,0.24963072378138848,0.03576246409368256,16.48313540437946,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
36030,6.220000000000001,858.0,5336.76,0.10531594784353063,0.14180206794682423,0.08795613883781705,12.39511127077401,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
32350,2.28,885.0,2017.7999999999997,0.00651955867602808,0.18168389955686853,0.003849829614461218,11.140646793384896,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
31230,2.7,870.0,2349.0,0.01705115346038115,0.15952732644017725,0.012242823086746353,10.186058100662734,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
21030,6.05,821.0,4967.05,0.1010531594784353,0.08714918759231906,0.07858725714506785,8.839219992932923,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
35040,2.19,852.0,1865.8799999999999,0.004262788365095285,0.1329394387001477,0.0,8.087326461460307,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
31380,3.25,824.0,2678.0,0.030842527582748247,0.0915805022156573,0.020580065998527172,6.54269778529202,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
31270,2.38,832.0,1980.1599999999999,0.00902708124373119,0.103397341211226,0.002895988206560218,6.463805631150649,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11060,2.29,831.0,1902.99,0.0067703109327983966,0.1019202363367799,0.0009404105910522409,6.290799455017311,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11110,2.38,829.0,1973.02,0.00902708124373119,0.09896602658788774,0.0027150522965598716,6.1937121402894615,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11190,3.1,814.0,2523.4,0.027081243731193586,0.07680945347119646,0.016662322064906157,5.501115069809295,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
23040,3.45,810.0,2794.5,0.03585757271815447,0.07090103397341212,0.023532311588869013,5.458715055694912,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
25040,2.71,806.0,2184.2599999999998,0.017301905717151456,0.06499261447562776,0.008068119751528194,4.423240344527656,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
11170,3.51,762.0,2674.62,0.03736208625877633,0.0,0.020494412864661457,1.1656486830180706,CRITIC기반,0.2071221062915796,0.6017051650877809,0.19117272862063955
